broadcast_date,broadcast_hour,channel_id,programme_id,demographic_id,viewers_thousands,tvr_pct,_loaded_at
2025-10-08,8,ITV1,P034,D013,2721.6,4.32,2025-12-31T23:59:00
2025-10-08,11,ITV1,P065,D016,2249.1,3.57,2025-12-31T23:59:00
2025-10-08,7,ITV1,P052,D006,1411.2,2.24,2025-12-31T23:59:00
2025-10-08,13,ITV1,P062,D010,1745.1,2.77,2025-12-31T23:59:00
2025-10-08,16,ITV1,P020,D012,2589.3,4.11,2025-12-31T23:59:00
2025-10-08,17,ITV1,P004,D013,1348.2,2.14,2025-12-31T23:59:00
2025-10-08,13,SKYATL,P016,D016,107.1,0.17,2025-12-31T23:59:00
2025-10-08,15,SKYATL,P001,D002,163.8,0.26,2025-12-31T23:59:00
2025-10-08,12,SKYATL,P016,D001,170.1,0.27,2025-12-31T23:59:00
2025-10-08,6,SKYATL,P008,D006,138.6,0.22,2025-12-31T23:59:00
2025-10-08,17,SKYATL,P024,D011,157.5,0.25,2025-12-31T23:59:00
2025-10-08,20,SKYATL,P015,D010,869.4,1.38,2025-12-31T23:59:00
2025-10-08,8,SKYATL,P049,D010,69.3,0.11,2025-12-31T23:59:00
2025-10-08,23,SKYATL,P009,D016,245.7,0.39,2025-12-31T23:59:00
2025-10-08,22,MAIN,P006,D003,850.5,1.35,2025-12-31T23:59:00
2025-10-08,16,MAIN,P001,D003,1266.3,2.01,2025-12-31T23:59:00
2025-10-08,17,MAIN,P002,D016,699.3,1.11,2025-12-31T23:59:00
2025-10-08,20,MAIN,P003,D008,4788.0,7.6,2025-12-31T23:59:00
2025-10-08,15,MAIN,P029,D012,1115.1,1.77,2025-12-31T23:59:00
2025-10-08,21,MAIN,P002,D016,2003.4,3.18,2025-12-31T23:59:00
2025-10-08,11,MAIN,P026,D007,1285.2,2.04,2025-12-31T23:59:00
2025-10-08,9,MAIN,P025,D005,585.9,0.93,2025-12-31T23:59:00
2025-10-08,13,MAIN,P027,D006,1512.0,2.4,2025-12-31T23:59:00
2025-10-08,19,MAIN,P004,D015,2816.1,4.47,2025-12-31T23:59:00
2025-10-08,6,MAIN,P020,D001,756.0,1.2,2025-12-31T23:59:00
2025-10-08,8,MAIN,P009,D002,1253.7,1.99,2025-12-31T23:59:00
2025-10-08,7,MAIN,P010,D004,1127.7,1.79,2025-12-31T23:59:00
2025-10-08,14,MAIN,P002,D005,989.1,1.57,2025-12-31T23:59:00
2025-10-08,20,CHAN5,P063,D004,3849.3,6.11,2025-12-31T23:59:00
2025-10-08,12,CHAN5,P017,D006,422.1,0.67,2025-12-31T23:59:00
2025-10-08,18,CHAN5,P041,D001,378.0,0.6,2025-12-31T23:59:00
2025-10-08,15,CHAN5,P027,D012,1014.3,1.61,2025-12-31T23:59:00
2025-10-08,8,CHAN5,P001,D010,907.2,1.44,2025-12-31T23:59:00
2025-10-08,17,CHAN5,P047,D007,648.9,1.03,2025-12-31T23:59:00
2025-10-08,22,CHAN5,P019,D002,648.9,1.03,2025-12-31T23:59:00
2025-10-08,13,CHAN5,P057,D012,888.3,1.41,2025-12-31T23:59:00
2025-10-08,10,CHAN5,P049,D009,378.0,0.6,2025-12-31T23:59:00
2025-10-08,14,CHAN5,P002,D005,1152.9,1.83,2025-12-31T23:59:00
2025-10-08,9,CHAN5,P028,D006,396.9,0.63,2025-12-31T23:59:00
2025-10-08,21,CHAN5,P030,D014,2362.5,3.75,2025-12-31T23:59:00
2025-10-08,18,BBC1,P045,D016,2463.3,3.91,2025-12-31T23:59:00
2025-10-08,10,BBC1,P061,D004,1896.3,3.01,2025-12-31T23:59:00
2025-10-08,16,BBC1,P014,D012,3465.0,5.5,2025-12-31T23:59:00
2025-10-08,7,BBC1,P058,D014,2412.9,3.83,2025-12-31T23:59:00
2025-10-08,8,BBC1,P007,D016,2312.1,3.67,2025-12-31T23:59:00
2025-10-08,20,BBC1,P051,D010,8309.7,13.19,2025-12-31T23:59:00
2025-10-08,19,BBC1,P010,D006,9418.5,14.95,2025-12-31T23:59:00
2025-10-08,22,BBC1,P063,D016,1404.9,2.23,2025-12-31T23:59:00
2025-10-08,13,BBC1,P032,D005,2557.8,4.06,2025-12-31T23:59:00
2025-10-08,14,BBC1,P049,D007,3099.6,4.92,2025-12-31T23:59:00
2025-10-08,6,EXTRA,P002,D004,352.8,0.56,2025-12-31T23:59:00
2025-10-08,20,EXTRA,P030,D010,2324.7,3.69,2025-12-31T23:59:00
2025-10-08,15,EXTRA,P018,D003,340.2,0.54,2025-12-31T23:59:00
2025-10-08,9,EXTRA,P022,D001,529.2,0.84,2025-12-31T23:59:00
2025-10-08,14,EXTRA,P023,D006,522.9,0.83,2025-12-31T23:59:00
2025-10-08,13,EXTRA,P015,D009,548.1,0.87,2025-12-31T23:59:00
2025-10-08,12,EXTRA,P023,D011,201.6,0.32,2025-12-31T23:59:00
2025-10-08,19,EXTRA,P014,D015,2186.1,3.47,2025-12-31T23:59:00
2025-10-08,7,EXTRA,P013,D005,270.9,0.43,2025-12-31T23:59:00
2025-10-08,23,EXTRA,P017,D004,226.8,0.36,2025-12-31T23:59:00
2025-10-08,8,EXTRA,P018,D003,340.2,0.54,2025-12-31T23:59:00
2025-10-08,18,MOVIES,P027,D007,220.5,0.35,2025-12-31T23:59:00
2025-10-08,16,MOVIES,P005,D004,239.4,0.38,2025-12-31T23:59:00
2025-10-08,14,MOVIES,P019,D003,163.8,0.26,2025-12-31T23:59:00
2025-10-08,11,MOVIES,P029,D011,119.7,0.19,2025-12-31T23:59:00
2025-10-08,12,MOVIES,P018,D013,239.4,0.38,2025-12-31T23:59:00
2025-10-08,22,MOVIES,P010,D005,170.1,0.27,2025-12-31T23:59:00
2025-10-08,17,MOVIES,P019,D008,233.1,0.37,2025-12-31T23:59:00
2025-10-08,8,MOVIES,P006,D005,201.6,0.32,2025-12-31T23:59:00
2025-10-15,7,MAIN,P030,D014,730.8,1.16,2025-12-31T23:59:00
2025-10-15,8,MAIN,P025,D008,1480.5,2.35,2025-12-31T23:59:00
2025-10-15,13,MAIN,P030,D001,1152.9,1.83,2025-12-31T23:59:00
2025-10-15,22,MAIN,P023,D012,1530.9,2.43,2025-12-31T23:59:00
2025-10-15,16,MAIN,P029,D005,1549.8,2.46,2025-12-31T23:59:00
2025-10-15,23,MAIN,P022,D014,1499.4,2.38,2025-12-31T23:59:00
2025-10-15,19,MAIN,P003,D013,4076.1,6.47,2025-12-31T23:59:00
2025-10-15,11,MAIN,P005,D010,907.2,1.44,2025-12-31T23:59:00
2025-10-15,14,MAIN,P009,D014,1228.5,1.95,2025-12-31T23:59:00
2025-10-15,18,MAIN,P023,D015,648.9,1.03,2025-12-31T23:59:00
2025-10-15,10,MAIN,P023,D007,1058.4,1.68,2025-12-31T23:59:00
2025-10-15,12,MAIN,P023,D005,1197.0,1.9,2025-12-31T23:59:00
2025-10-15,9,MAIN,P001,D010,1001.7,1.59,2025-12-31T23:59:00
2025-10-15,8,ITV1,P060,D005,1713.6,2.72,2025-12-31T23:59:00
2025-10-15,7,ITV1,P021,D014,2368.8,3.76,2025-12-31T23:59:00
2025-10-15,10,ITV1,P058,D002,2192.4,3.48,2025-12-31T23:59:00
2025-10-15,11,ITV1,P030,D016,1316.7,2.09,2025-12-31T23:59:00
2025-10-15,15,ITV1,P047,D007,2299.5,3.65,2025-12-31T23:59:00
2025-10-15,22,ITV1,P018,D001,1908.9,3.03,2025-12-31T23:59:00
2025-10-15,19,ITV1,P049,D010,10653.3,16.91,2025-12-31T23:59:00
2025-10-15,16,ITV1,P024,D004,636.3,1.01,2025-12-31T23:59:00
2025-10-15,21,ITV1,P058,D006,7434.0,11.8,2025-12-31T23:59:00
2025-10-15,18,ITV1,P009,D002,2274.3,3.61,2025-12-31T23:59:00
2025-10-15,20,ITV1,P059,D002,7900.2,12.54,2025-12-31T23:59:00
2025-10-15,6,ITV1,P060,D014,2230.2,3.54,2025-12-31T23:59:00
2025-10-15,7,CATCHUP,P001,D011,126.0,0.2,2025-12-31T23:59:00
2025-10-15,8,CATCHUP,P021,D008,157.5,0.25,2025-12-31T23:59:00
2025-10-15,15,CATCHUP,P001,D016,81.9,0.13,2025-12-31T23:59:00
2025-10-15,13,CATCHUP,P005,D016,113.4,0.18,2025-12-31T23:59:00
2025-10-15,16,CATCHUP,P030,D004,126.0,0.2,2025-12-31T23:59:00
2025-10-15,6,CATCHUP,P008,D007,151.2,0.24,2025-12-31T23:59:00
2025-10-15,9,CATCHUP,P013,D007,176.4,0.28,2025-12-31T23:59:00
2025-10-15,21,CATCHUP,P013,D003,289.8,0.46,2025-12-31T23:59:00
2025-10-15,20,CATCHUP,P022,D008,296.1,0.47,2025-12-31T23:59:00
2025-10-15,18,CATCHUP,P029,D010,63.0,0.1,2025-12-31T23:59:00
2025-10-15,12,CATCHUP,P002,D001,56.7,0.09,2025-12-31T23:59:00
2025-10-15,21,EXTRA,P029,D004,1745.1,2.77,2025-12-31T23:59:00
2025-10-15,23,EXTRA,P002,D008,346.5,0.55,2025-12-31T23:59:00
2025-10-15,14,EXTRA,P029,D014,428.4,0.68,2025-12-31T23:59:00
2025-10-15,22,EXTRA,P024,D003,434.7,0.69,2025-12-31T23:59:00
2025-10-15,11,EXTRA,P030,D001,308.7,0.49,2025-12-31T23:59:00
2025-10-15,10,EXTRA,P029,D001,233.1,0.37,2025-12-31T23:59:00
2025-10-15,7,EXTRA,P007,D004,617.4,0.98,2025-12-31T23:59:00
2025-10-15,15,EXTRA,P009,D006,453.6,0.72,2025-12-31T23:59:00
2025-10-15,8,EXTRA,P013,D012,504.0,0.8,2025-12-31T23:59:00
2025-10-15,9,EXTRA,P027,D014,340.2,0.54,2025-12-31T23:59:00
2025-10-15,16,EXTRA,P026,D010,585.9,0.93,2025-12-31T23:59:00
2025-10-15,18,EXTRA,P012,D001,485.1,0.77,2025-12-31T23:59:00
2025-10-15,6,EXTRA,P015,D016,226.8,0.36,2025-12-31T23:59:00
2025-10-15,17,MOVIES,P017,D011,189.0,0.3,2025-12-31T23:59:00
2025-10-15,21,MOVIES,P003,D014,630.0,1.0,2025-12-31T23:59:00
2025-10-15,9,MOVIES,P001,D008,107.1,0.17,2025-12-31T23:59:00
2025-10-15,6,MOVIES,P030,D015,176.4,0.28,2025-12-31T23:59:00
2025-10-15,15,MOVIES,P023,D012,138.6,0.22,2025-12-31T23:59:00
2025-10-15,16,MOVIES,P005,D008,138.6,0.22,2025-12-31T23:59:00
2025-10-15,19,MOVIES,P017,D016,1071.0,1.7,2025-12-31T23:59:00
2025-10-15,13,MOVIES,P009,D009,239.4,0.38,2025-12-31T23:59:00
2025-10-15,10,MOVIES,P028,D012,207.9,0.33,2025-12-31T23:59:00
2025-10-15,10,SKYATL,P005,D007,119.7,0.19,2025-12-31T23:59:00
2025-10-15,14,SKYATL,P060,D015,94.5,0.15,2025-12-31T23:59:00
2025-10-15,18,SKYATL,P060,D002,239.4,0.38,2025-12-31T23:59:00
2025-10-15,7,SKYATL,P019,D011,189.0,0.3,2025-12-31T23:59:00
2025-10-15,6,SKYATL,P039,D011,207.9,0.33,2025-12-31T23:59:00
2025-10-15,13,SKYATL,P026,D005,170.1,0.27,2025-12-31T23:59:00
2025-10-15,22,SKYATL,P019,D012,126.0,0.2,2025-12-31T23:59:00
2025-10-15,23,SKYATL,P008,D008,201.6,0.32,2025-12-31T23:59:00
2025-10-15,8,SKYATL,P048,D014,107.1,0.17,2025-12-31T23:59:00
2025-10-15,8,SKYONE,P062,D003,201.6,0.32,2025-12-31T23:59:00
2025-10-15,15,SKYONE,P009,D008,195.3,0.31,2025-12-31T23:59:00
2025-10-15,19,SKYONE,P035,D008,957.6,1.52,2025-12-31T23:59:00
2025-10-15,9,SKYONE,P035,D005,81.9,0.13,2025-12-31T23:59:00
2025-10-15,13,SKYONE,P007,D003,258.3,0.41,2025-12-31T23:59:00
2025-10-15,18,SKYONE,P041,D005,226.8,0.36,2025-12-31T23:59:00
2025-10-15,11,SKYONE,P048,D005,189.0,0.3,2025-12-31T23:59:00
2025-10-15,6,SKYONE,P039,D007,132.3,0.21,2025-12-31T23:59:00
2025-10-15,8,BBC1,P007,D001,2816.1,4.47,2025-12-31T23:59:00
2025-10-15,18,BBC1,P050,D016,2740.5,4.35,2025-12-31T23:59:00
2025-10-15,16,BBC1,P026,D003,3301.2,5.24,2025-12-31T23:59:00
2025-10-15,11,BBC1,P025,D013,3080.7,4.89,2025-12-31T23:59:00
2025-10-15,23,BBC1,P048,D007,3187.8,5.06,2025-12-31T23:59:00
2025-10-15,10,BBC1,P050,D002,3660.3,5.81,2025-12-31T23:59:00
2025-10-15,22,BBC1,P009,D009,1360.8,2.16,2025-12-31T23:59:00
2025-10-15,21,BBC1,P024,D014,12518.1,19.87,2025-12-31T23:59:00
2025-10-15,19,BBC1,P056,D009,11226.6,17.82,2025-12-31T23:59:00
2025-10-15,20,BBC1,P039,D001,11938.5,18.95,2025-12-31T23:59:00
2025-10-15,6,BBC1,P059,D007,2305.8,3.66,2025-12-31T23:59:00
2025-10-22,19,BBC2,P008,D004,4032.0,6.4,2025-12-31T23:59:00
2025-10-22,12,BBC2,P047,D009,1184.4,1.88,2025-12-31T23:59:00
2025-10-22,9,BBC2,P020,D004,554.4,0.88,2025-12-31T23:59:00
2025-10-22,23,BBC2,P012,D002,863.1,1.37,2025-12-31T23:59:00
2025-10-22,10,BBC2,P009,D011,869.4,1.38,2025-12-31T23:59:00
2025-10-22,13,BBC2,P014,D001,516.6,0.82,2025-12-31T23:59:00
2025-10-22,14,BBC2,P006,D003,466.2,0.74,2025-12-31T23:59:00
2025-10-22,15,BBC2,P018,D005,945.0,1.5,2025-12-31T23:59:00
2025-10-22,21,BBC2,P013,D008,3471.3,5.51,2025-12-31T23:59:00
2025-10-22,9,MAIN,P030,D006,1285.2,2.04,2025-12-31T23:59:00
2025-10-22,11,MAIN,P022,D014,1285.2,2.04,2025-12-31T23:59:00
2025-10-22,7,MAIN,P008,D007,837.9,1.33,2025-12-31T23:59:00
2025-10-22,6,MAIN,P005,D010,1323.0,2.1,2025-12-31T23:59:00
2025-10-22,23,MAIN,P021,D009,598.5,0.95,2025-12-31T23:59:00
2025-10-22,20,MAIN,P028,D007,3641.4,5.78,2025-12-31T23:59:00
2025-10-22,19,MAIN,P008,D004,4743.9,7.53,2025-12-31T23:59:00
2025-10-22,15,MAIN,P018,D014,768.6,1.22,2025-12-31T23:59:00
2025-10-22,14,MAIN,P009,D001,806.4,1.28,2025-12-31T23:59:00
2025-10-22,12,MAIN,P021,D007,1058.4,1.68,2025-12-31T23:59:00
2025-10-22,22,MAIN,P022,D009,1562.4,2.48,2025-12-31T23:59:00
2025-10-22,21,MAIN,P025,D012,3792.6,6.02,2025-12-31T23:59:00
2025-10-22,20,CHAN5,P053,D006,2759.4,4.38,2025-12-31T23:59:00
2025-10-22,9,CHAN5,P061,D012,352.8,0.56,2025-12-31T23:59:00
2025-10-22,16,CHAN5,P042,D007,321.3,0.51,2025-12-31T23:59:00
2025-10-22,7,CHAN5,P053,D002,510.3,0.81,2025-12-31T23:59:00
2025-10-22,14,CHAN5,P027,D005,1190.7,1.89,2025-12-31T23:59:00
2025-10-22,17,CHAN5,P053,D005,976.5,1.55,2025-12-31T23:59:00
2025-10-22,21,CHAN5,P055,D014,3150.0,5.0,2025-12-31T23:59:00
2025-10-22,13,CHAN5,P054,D011,1140.3,1.81,2025-12-31T23:59:00
2025-10-22,23,CHAN5,P004,D011,1241.1,1.97,2025-12-31T23:59:00
2025-10-22,22,CHAN5,P060,D005,554.4,0.88,2025-12-31T23:59:00
2025-10-22,19,BBC1,P015,D013,6974.1,11.07,2025-12-31T23:59:00
2025-10-22,23,BBC1,P035,D003,2293.2,3.64,2025-12-31T23:59:00
2025-10-22,10,BBC1,P042,D009,1335.6,2.12,2025-12-31T23:59:00
2025-10-22,17,BBC1,P028,D015,3483.9,5.53,2025-12-31T23:59:00
2025-10-22,20,BBC1,P031,D006,7812.0,12.4,2025-12-31T23:59:00
2025-10-22,22,BBC1,P020,D002,3017.7,4.79,2025-12-31T23:59:00
2025-10-22,21,BBC1,P001,D001,7175.7,11.39,2025-12-31T23:59:00
2025-10-22,11,BBC1,P062,D009,1877.4,2.98,2025-12-31T23:59:00
2025-10-22,12,BBC1,P016,D007,2910.6,4.62,2025-12-31T23:59:00
2025-10-22,13,BBC1,P040,D006,2601.9,4.13,2025-12-31T23:59:00
2025-10-22,6,BBC1,P065,D002,3446.1,5.47,2025-12-31T23:59:00
2025-10-22,7,BBC1,P062,D008,3704.4,5.88,2025-12-31T23:59:00
2025-10-22,15,BBC1,P054,D009,3477.6,5.52,2025-12-31T23:59:00
2025-10-22,14,BBC1,P012,D004,3124.8,4.96,2025-12-31T23:59:00
2025-10-22,12,SKYATL,P042,D012,113.4,0.18,2025-12-31T23:59:00
2025-10-22,22,SKYATL,P018,D005,220.5,0.35,2025-12-31T23:59:00
2025-10-22,19,SKYATL,P055,D005,289.8,0.46,2025-12-31T23:59:00
2025-10-22,13,SKYATL,P038,D015,207.9,0.33,2025-12-31T23:59:00
2025-10-22,23,SKYATL,P018,D013,144.9,0.23,2025-12-31T23:59:00
2025-10-22,21,SKYATL,P063,D014,554.4,0.88,2025-12-31T23:59:00
2025-10-22,11,SKYATL,P065,D011,119.7,0.19,2025-12-31T23:59:00
2025-10-22,7,SKYATL,P045,D015,163.8,0.26,2025-12-31T23:59:00
2025-10-22,14,SKYATL,P011,D012,144.9,0.23,2025-12-31T23:59:00
2025-10-22,10,SKYATL,P061,D012,151.2,0.24,2025-12-31T23:59:00
2025-10-22,9,MOVIES,P020,D008,239.4,0.38,2025-12-31T23:59:00
2025-10-22,23,MOVIES,P008,D011,138.6,0.22,2025-12-31T23:59:00
2025-10-22,20,MOVIES,P021,D006,1077.3,1.71,2025-12-31T23:59:00
2025-10-22,19,MOVIES,P012,D006,1140.3,1.81,2025-12-31T23:59:00
2025-10-22,21,MOVIES,P011,D004,655.2,1.04,2025-12-31T23:59:00
2025-10-22,10,MOVIES,P018,D015,220.5,0.35,2025-12-31T23:59:00
2025-10-22,6,MOVIES,P014,D013,88.2,0.14,2025-12-31T23:59:00
2025-10-22,12,MOVIES,P012,D016,138.6,0.22,2025-12-31T23:59:00
2025-10-22,17,MOVIES,P018,D009,107.1,0.17,2025-12-31T23:59:00
2025-10-22,7,MOVIES,P025,D012,207.9,0.33,2025-12-31T23:59:00
2025-10-22,13,CATCHUP,P015,D016,69.3,0.11,2025-12-31T23:59:00
2025-10-22,6,CATCHUP,P001,D015,132.3,0.21,2025-12-31T23:59:00
2025-10-22,8,CATCHUP,P007,D013,94.5,0.15,2025-12-31T23:59:00
2025-10-22,15,CATCHUP,P013,D013,144.9,0.23,2025-12-31T23:59:00
2025-10-22,7,CATCHUP,P013,D012,113.4,0.18,2025-12-31T23:59:00
2025-10-22,9,CATCHUP,P030,D006,50.4,0.08,2025-12-31T23:59:00
2025-10-22,12,CATCHUP,P006,D003,157.5,0.25,2025-12-31T23:59:00
2025-10-22,18,CATCHUP,P015,D010,170.1,0.27,2025-12-31T23:59:00
2025-10-22,16,CATCHUP,P018,D013,113.4,0.18,2025-12-31T23:59:00
2025-10-22,19,CATCHUP,P030,D008,252.0,0.4,2025-12-31T23:59:00
2025-10-22,17,CATCHUP,P005,D004,88.2,0.14,2025-12-31T23:59:00
2025-10-22,20,CATCHUP,P017,D015,239.4,0.38,2025-12-31T23:59:00
2025-10-22,10,CATCHUP,P006,D007,56.7,0.09,2025-12-31T23:59:00
2025-10-22,23,SKYONE,P034,D008,176.4,0.28,2025-12-31T23:59:00
2025-10-22,16,SKYONE,P033,D009,163.8,0.26,2025-12-31T23:59:00
2025-10-22,8,SKYONE,P052,D012,107.1,0.17,2025-12-31T23:59:00
2025-10-22,17,SKYONE,P052,D015,270.9,0.43,2025-12-31T23:59:00
2025-10-22,19,SKYONE,P044,D015,850.5,1.35,2025-12-31T23:59:00
2025-10-22,20,SKYONE,P004,D002,907.2,1.44,2025-12-31T23:59:00
2025-10-22,13,SKYONE,P011,D002,308.7,0.49,2025-12-31T23:59:00
2025-10-22,7,SKYONE,P052,D006,144.9,0.23,2025-12-31T23:59:00
2025-10-22,22,SKYONE,P005,D002,157.5,0.25,2025-12-31T23:59:00
2025-10-22,14,SKYONE,P055,D010,277.2,0.44,2025-12-31T23:59:00
2025-10-29,20,ITV1,P064,D004,5525.1,8.77,2025-12-31T23:59:00
2025-10-29,7,ITV1,P045,D012,2564.1,4.07,2025-12-31T23:59:00
2025-10-29,12,ITV1,P059,D013,2028.6,3.22,2025-12-31T23:59:00
2025-10-29,11,ITV1,P053,D005,630.0,1.0,2025-12-31T23:59:00
2025-10-29,16,ITV1,P024,D003,1606.5,2.55,2025-12-31T23:59:00
2025-10-29,10,ITV1,P019,D006,900.9,1.43,2025-12-31T23:59:00
2025-10-29,19,ITV1,P040,D003,7093.8,11.26,2025-12-31T23:59:00
2025-10-29,8,ITV1,P027,D001,2268.0,3.6,2025-12-31T23:59:00
2025-10-29,20,EXTRA,P010,D012,2280.6,3.62,2025-12-31T23:59:00
2025-10-29,13,EXTRA,P027,D008,598.5,0.95,2025-12-31T23:59:00
2025-10-29,14,EXTRA,P005,D001,327.6,0.52,2025-12-31T23:59:00
2025-10-29,12,EXTRA,P030,D001,554.4,0.88,2025-12-31T23:59:00
2025-10-29,6,EXTRA,P006,D015,604.8,0.96,2025-12-31T23:59:00
2025-10-29,9,EXTRA,P013,D014,239.4,0.38,2025-12-31T23:59:00
2025-10-29,23,EXTRA,P011,D016,623.7,0.99,2025-12-31T23:59:00
2025-10-29,22,EXTRA,P018,D004,617.4,0.98,2025-12-31T23:59:00
2025-10-29,17,EXTRA,P001,D008,510.3,0.81,2025-12-31T23:59:00
2025-10-29,11,EXTRA,P024,D006,403.2,0.64,2025-12-31T23:59:00
2025-10-29,15,BBC1,P059,D004,3465.0,5.5,2025-12-31T23:59:00
2025-10-29,14,BBC1,P049,D016,1518.3,2.41,2025-12-31T23:59:00
2025-10-29,11,BBC1,P030,D013,3339.0,5.3,2025-12-31T23:59:00
2025-10-29,20,BBC1,P018,D004,6312.6,10.02,2025-12-31T23:59:00
2025-10-29,12,BBC1,P064,D013,2816.1,4.47,2025-12-31T23:59:00
2025-10-29,18,BBC1,P063,D002,2412.9,3.83,2025-12-31T23:59:00
2025-10-29,9,BBC1,P029,D004,1304.1,2.07,2025-12-31T23:59:00
2025-10-29,22,BBC1,P025,D009,2992.5,4.75,2025-12-31T23:59:00
2025-10-29,6,BBC1,P038,D009,2041.2,3.24,2025-12-31T23:59:00
2025-10-29,7,BBC1,P051,D006,1562.4,2.48,2025-12-31T23:59:00
2025-10-29,13,BBC1,P012,D014,1656.9,2.63,2025-12-31T23:59:00
2025-10-29,23,BBC1,P056,D002,2186.1,3.47,2025-12-31T23:59:00
2025-10-29,17,BBC1,P038,D008,3458.7,5.49,2025-12-31T23:59:00
2025-10-29,8,BBC1,P062,D016,3030.3,4.81,2025-12-31T23:59:00
2025-10-29,15,MAIN,P005,D013,718.2,1.14,2025-12-31T23:59:00
2025-10-29,16,MAIN,P011,D008,1096.2,1.74,2025-12-31T23:59:00
2025-10-29,17,MAIN,P024,D016,825.3,1.31,2025-12-31T23:59:00
2025-10-29,6,MAIN,P017,D012,1449.0,2.3,2025-12-31T23:59:00
2025-10-29,23,MAIN,P009,D003,1253.7,1.99,2025-12-31T23:59:00
2025-10-29,12,MAIN,P010,D003,900.9,1.43,2025-12-31T23:59:00
2025-10-29,10,MAIN,P028,D002,957.6,1.52,2025-12-31T23:59:00
2025-10-29,8,MAIN,P017,D009,825.3,1.31,2025-12-31T23:59:00
2025-10-29,13,CHAN5,P025,D012,1071.0,1.7,2025-12-31T23:59:00
2025-10-29,22,CHAN5,P022,D006,321.3,0.51,2025-12-31T23:59:00
2025-10-29,10,CHAN5,P014,D005,982.8,1.56,2025-12-31T23:59:00
2025-10-29,6,CHAN5,P024,D013,585.9,0.93,2025-12-31T23:59:00
2025-10-29,17,CHAN5,P034,D010,630.0,1.0,2025-12-31T23:59:00
2025-10-29,12,CHAN5,P003,D011,1071.0,1.7,2025-12-31T23:59:00
2025-10-29,7,CHAN5,P005,D014,693.0,1.1,2025-12-31T23:59:00
2025-10-29,23,CHAN5,P040,D014,963.9,1.53,2025-12-31T23:59:00
2025-10-29,18,CHAN5,P013,D009,1045.8,1.66,2025-12-31T23:59:00
2025-10-29,20,CHAN5,P027,D011,2595.6,4.12,2025-12-31T23:59:00
2025-10-29,11,CHAN5,P054,D013,982.8,1.56,2025-12-31T23:59:00
2025-10-29,16,CHAN5,P009,D009,730.8,1.16,2025-12-31T23:59:00
2025-10-29,18,FACTUAL,P022,D005,144.9,0.23,2025-12-31T23:59:00
2025-10-29,13,FACTUAL,P013,D006,258.3,0.41,2025-12-31T23:59:00
2025-10-29,17,FACTUAL,P019,D012,176.4,0.28,2025-12-31T23:59:00
2025-10-29,12,FACTUAL,P006,D001,176.4,0.28,2025-12-31T23:59:00
2025-10-29,21,FACTUAL,P025,D003,630.0,1.0,2025-12-31T23:59:00
2025-10-29,8,FACTUAL,P009,D006,88.2,0.14,2025-12-31T23:59:00
2025-10-29,9,FACTUAL,P008,D003,170.1,0.27,2025-12-31T23:59:00
2025-10-29,6,FACTUAL,P026,D014,289.8,0.46,2025-12-31T23:59:00
2025-10-29,16,FACTUAL,P017,D006,100.8,0.16,2025-12-31T23:59:00
2025-10-29,10,FACTUAL,P014,D001,195.3,0.31,2025-12-31T23:59:00
2025-10-29,23,FACTUAL,P021,D015,151.2,0.24,2025-12-31T23:59:00
2025-10-29,7,FACTUAL,P006,D005,245.7,0.39,2025-12-31T23:59:00
2025-10-29,20,BBC2,P003,D009,3729.6,5.92,2025-12-31T23:59:00
2025-10-29,23,BBC2,P056,D012,913.5,1.45,2025-12-31T23:59:00
2025-10-29,21,BBC2,P048,D015,3666.6,5.82,2025-12-31T23:59:00
2025-10-29,8,BBC2,P051,D007,409.5,0.65,2025-12-31T23:59:00
2025-10-29,17,BBC2,P028,D001,800.1,1.27,2025-12-31T23:59:00
2025-10-29,12,BBC2,P046,D015,907.2,1.44,2025-12-31T23:59:00
2025-10-29,9,BBC2,P001,D014,1215.9,1.93,2025-12-31T23:59:00
2025-10-29,10,BBC2,P011,D016,510.3,0.81,2025-12-31T23:59:00
2025-10-29,14,BBC2,P062,D008,837.9,1.33,2025-12-31T23:59:00
2025-10-29,22,BBC2,P043,D014,970.2,1.54,2025-12-31T23:59:00
2025-10-29,13,BBC2,P022,D010,504.0,0.8,2025-12-31T23:59:00
2025-10-29,19,BBC2,P009,D008,2242.8,3.56,2025-12-31T23:59:00
2025-10-29,18,BBC2,P064,D010,1228.5,1.95,2025-12-31T23:59:00
2025-10-29,15,BBC2,P051,D012,403.2,0.64,2025-12-31T23:59:00
2025-10-29,6,ITV2,P016,D006,667.8,1.06,2025-12-31T23:59:00
2025-10-29,22,ITV2,P060,D014,655.2,1.04,2025-12-31T23:59:00
2025-10-29,7,ITV2,P022,D016,630.0,1.0,2025-12-31T23:59:00
2025-10-29,18,ITV2,P035,D008,390.6,0.62,2025-12-31T23:59:00
2025-10-29,20,ITV2,P001,D008,2034.9,3.23,2025-12-31T23:59:00
2025-10-29,11,ITV2,P027,D012,699.3,1.11,2025-12-31T23:59:00
2025-10-29,17,ITV2,P043,D009,642.6,1.02,2025-12-31T23:59:00
2025-10-29,21,ITV2,P019,D005,2601.9,4.13,2025-12-31T23:59:00
2025-10-29,23,ITV2,P005,D011,598.5,0.95,2025-12-31T23:59:00
2025-10-29,10,ITV2,P053,D002,195.3,0.31,2025-12-31T23:59:00
