spot_id,campaign_id,broadcast_date,airing_time,channel_id,daypart,duration_sec,booked_impressions_thousands,delivered_impressions_thousands,rate_card_cpm_gbp,actual_revenue_gbp
LSP003123,CAM0037,2025-06-18,2025-06-18T16:53:00,MAIN,daytime,40,613.68,623.27,11.82,7.37
LSP003124,CAM0055,2025-08-11,2025-08-11T10:21:00,EXTRA,daytime,30,55.81,44.62,11.58,0.52
LSP003125,CAM0057,2025-02-04,2025-02-04T20:28:00,EXTRA,peak,30,279.52,285.85,31.06,8.88
LSP003126,CAM0021,2025-10-27,2025-10-27T12:20:00,MAIN,daytime,60,356.97,349.2,6.97,2.43
LSP003127,CAM0018,2025-09-21,2025-09-21T20:45:00,MAIN,peak,40,766.66,739.25,27.78,20.54
LSP003128,CAM0030,2025-10-12,2025-10-12T23:06:00,EXTRA,post-peak,40,584.08,591.37,17.59,10.4
LSP003129,CAM0005,2025-05-03,2025-05-03T07:17:00,CATCHUP,breakfast,30,469.58,485.4,10.02,4.86
LSP003130,CAM0041,2025-12-28,2025-12-28T23:54:00,EXTRA,post-peak,30,585.22,598.66,21.1,12.63
LSP003131,CAM0058,2025-10-05,2025-10-05T12:13:00,MOVIES,daytime,20,555.88,565.35,11.16,6.31
LSP003132,CAM0043,2025-09-09,2025-09-09T20:35:00,MAIN,peak,40,206.09,204.68,26.23,5.37
LSP003133,CAM0018,2025-11-23,2025-11-23T18:45:00,MOVIES,pre-peak,10,670.95,674.19,26.84,18.1
LSP003134,CAM0047,2025-02-03,2025-02-03T21:55:00,MOVIES,peak,10,556.35,560.56,22.95,12.86
LSP003135,CAM0047,2025-01-02,2025-01-02T20:36:00,MAIN,peak,10,791.63,779.01,27.22,21.2
LSP003136,CAM0017,2025-07-15,2025-07-15T21:05:00,MAIN,peak,30,692.19,706.49,27.95,19.75
LSP003137,CAM0052,2025-06-05,2025-06-05T12:49:00,FACTUAL,daytime,60,738.73,752.42,10.62,7.99
LSP003138,CAM0034,2025-10-07,2025-10-07T21:48:00,FACTUAL,peak,40,188.54,191.88,28.28,5.43
LSP003139,CAM0019,2025-10-14,2025-10-14T20:46:00,MOVIES,peak,30,53.55,53.81,23.57,1.27
LSP003140,CAM0010,2025-06-24,2025-06-24T14:21:00,MAIN,daytime,20,114.91,117.4,10.97,1.29
LSP003141,CAM0036,2025-03-25,2025-03-25T21:25:00,MOVIES,peak,30,778.69,773.03,27.28,21.09
LSP003142,CAM0047,2025-01-10,2025-01-10T10:27:00,FACTUAL,daytime,40,682.69,667.13,9.43,6.29
LSP003143,CAM0024,2025-08-24,2025-08-24T08:19:00,MOVIES,breakfast,60,668.96,694.39,13.38,9.29
LSP003144,CAM0001,2025-01-08,2025-01-08T12:47:00,MOVIES,daytime,10,673.97,692.45,6.13,4.24
LSP003145,CAM0003,2025-05-06,2025-05-06T20:49:00,MAIN,peak,30,523.64,520.16,31.28,16.27
LSP003146,CAM0049,2025-08-11,2025-08-11T21:37:00,EXTRA,peak,20,77.44,79.26,31.18,2.47
LSP003147,CAM0037,2025-09-21,2025-09-21T14:32:00,FACTUAL,daytime,30,165.91,165.05,10.34,1.71
LSP003148,CAM0035,2025-08-14,2025-08-14T21:59:00,EXTRA,peak,30,357.38,356.66,25.72,9.17
LSP003149,CAM0056,2025-05-18,2025-05-18T21:25:00,FACTUAL,peak,30,149.92,148.25,25.59,3.79
LSP003150,CAM0050,2025-11-03,2025-11-03T20:32:00,MAIN,peak,30,798.45,796.96,26.55,21.16
LSP003151,CAM0055,2025-01-21,2025-01-21T12:21:00,EXTRA,daytime,60,161.87,168.02,8.38,1.41
LSP003152,CAM0015,2025-01-30,2025-01-30T12:54:00,MOVIES,daytime,40,764.03,743.97,11.56,8.6
LSP003153,CAM0029,2025-04-25,2025-04-25T14:39:00,MAIN,daytime,30,615.11,628.67,6.24,3.92
LSP003154,CAM0025,2025-04-27,2025-04-27T16:27:00,CATCHUP,daytime,30,159.98,159.53,10.47,1.67
LSP003155,CAM0024,2025-03-04,2025-03-04T10:45:00,CATCHUP,daytime,20,411.64,414.72,6.15,2.55
LSP003156,CAM0047,2025-07-03,2025-07-03T21:56:00,EXTRA,peak,30,592.5,597.26,24.72,14.76
LSP003157,CAM0009,2025-09-10,2025-09-10T18:13:00,FACTUAL,pre-peak,20,162.09,164.65,19.59,3.23
LSP003158,CAM0050,2025-09-24,2025-09-24T14:08:00,EXTRA,daytime,30,555.63,566.78,7.25,4.11
LSP003159,CAM0003,2025-04-30,2025-04-30T21:45:00,MOVIES,peak,60,625.12,644.39,22.09,14.23
LSP003160,CAM0045,2025-10-27,2025-10-27T16:41:00,EXTRA,daytime,30,751.7,660.24,6.07,4.01
LSP003161,CAM0013,2025-04-08,2025-04-08T14:48:00,EXTRA,daytime,40,142.84,147.27,9.09,1.34
LSP003162,CAM0035,2025-05-24,2025-05-24T18:40:00,MAIN,pre-peak,20,320.04,321.25,27.22,8.74
LSP003163,CAM0018,2025-08-26,2025-08-26T12:06:00,CATCHUP,daytime,30,650.71,644.03,11.61,7.48
LSP003164,CAM0044,2025-02-28,2025-02-28T20:26:00,CATCHUP,peak,40,339.23,317.02,30.16,9.56
LSP003165,CAM0019,2025-07-09,2025-07-09T21:22:00,FACTUAL,peak,30,595.93,576.66,28.36,16.35
LSP003166,CAM0045,2025-10-04,2025-10-04T21:29:00,CATCHUP,peak,40,168.01,165.63,31.27,5.18
LSP003167,CAM0041,2025-08-19,2025-08-19T12:38:00,MOVIES,daytime,30,446.99,438.52,11.77,5.16
LSP003168,CAM0034,2025-10-12,2025-10-12T12:51:00,CATCHUP,daytime,10,215.71,222.79,8.81,1.96
LSP003169,CAM0059,2025-12-13,2025-12-13T20:55:00,EXTRA,peak,40,208.42,200.46,24.14,4.84
LSP003170,CAM0039,2025-09-19,2025-09-19T18:37:00,MOVIES,pre-peak,30,648.4,657.79,25.27,16.62
LSP003171,CAM0009,2025-06-19,2025-06-19T07:27:00,MOVIES,breakfast,40,537.01,544.36,8.26,4.5
LSP003172,CAM0042,2025-08-23,2025-08-23T14:19:00,MOVIES,daytime,30,403.27,413.88,9.46,3.92
LSP003173,CAM0035,2025-08-08,2025-08-08T14:35:00,CATCHUP,daytime,30,593.12,604.07,7.39,4.46
LSP003174,CAM0022,2025-04-05,2025-04-05T16:54:00,MOVIES,daytime,30,176.67,174.58,10.56,1.84
LSP003175,CAM0016,2025-12-13,2025-12-13T18:13:00,CATCHUP,pre-peak,40,789.34,795.89,24.15,19.22
LSP003176,CAM0059,2025-11-02,2025-11-02T14:12:00,CATCHUP,daytime,30,310.9,305.58,8.17,2.5
LSP003177,CAM0050,2025-12-06,2025-12-06T20:12:00,MAIN,peak,30,93.66,90.15,23.95,2.16
LSP003178,CAM0055,2025-02-16,2025-02-16T07:09:00,MOVIES,breakfast,20,335.13,340.03,14.81,5.04
LSP003179,CAM0023,2025-07-19,2025-07-19T20:29:00,EXTRA,peak,40,578.36,599.05,24.66,14.77
LSP003180,CAM0059,2025-09-16,2025-09-16T18:36:00,EXTRA,pre-peak,30,784.77,777.95,25.97,20.2
LSP003181,CAM0038,2025-03-05,2025-03-05T07:00:00,FACTUAL,breakfast,30,439.55,456.08,8.16,3.72
LSP003182,CAM0029,2025-04-17,2025-04-17T23:47:00,EXTRA,post-peak,30,282.16,280.97,20.15,5.66
LSP003183,CAM0057,2025-10-20,2025-10-20T20:12:00,MOVIES,peak,30,318.05,329.23,23.19,7.63
LSP003184,CAM0028,2025-01-30,2025-01-30T21:39:00,MAIN,peak,30,198.37,197.02,33.9,6.68
LSP003185,CAM0050,2025-12-29,2025-12-29T20:23:00,CATCHUP,peak,10,60.86,60.82,25.21,1.53
LSP003186,CAM0018,2025-08-03,2025-08-03T18:36:00,FACTUAL,pre-peak,30,735.62,746.72,27.69,20.68
LSP003187,CAM0035,2025-08-14,2025-08-14T21:56:00,MAIN,peak,40,628.24,638.87,23.7,15.14
LSP003188,CAM0037,2025-01-16,2025-01-16T20:24:00,MOVIES,peak,30,738.79,720.55,29.05,20.93
LSP003189,CAM0058,2025-06-05,2025-06-05T21:28:00,MAIN,peak,30,446.5,446.59,34.7,15.5
LSP003190,CAM0018,2025-05-06,2025-05-06T21:22:00,MAIN,peak,30,664.56,670.88,28.54,19.15
LSP003191,CAM0026,2025-03-22,2025-03-22T21:03:00,EXTRA,peak,20,83.81,84.78,32.77,2.78
LSP003192,CAM0025,2025-05-24,2025-05-24T18:38:00,EXTRA,pre-peak,30,747.75,770.17,21.58,16.62
LSP003193,CAM0034,2025-07-27,2025-07-27T20:11:00,MAIN,peak,20,665.19,659.28,32.69,21.55
LSP003194,CAM0033,2025-08-20,2025-08-20T08:33:00,CATCHUP,breakfast,10,207.18,205.85,10.04,2.07
LSP003195,CAM0028,2025-01-01,2025-01-01T23:37:00,MAIN,post-peak,20,407.7,400.4,17.44,6.98
LSP003196,CAM0059,2025-10-26,2025-10-26T10:47:00,MAIN,daytime,30,110.8,113.57,6.27,0.71
LSP003197,CAM0049,2025-05-02,2025-05-02T21:52:00,MOVIES,peak,40,284.76,291.34,31.23,9.1
LSP003198,CAM0046,2025-12-26,2025-12-26T08:36:00,MAIN,breakfast,10,640.87,631.33,12.22,7.71
LSP003199,CAM0014,2025-04-21,2025-04-21T18:54:00,CATCHUP,pre-peak,30,585.99,562.61,26.15,14.71
LSP003200,CAM0033,2025-06-10,2025-06-10T16:00:00,MAIN,daytime,20,489.59,488.88,10.74,5.25
LSP003201,CAM0001,2025-02-24,2025-02-24T23:56:00,MAIN,post-peak,10,188.27,186.07,17.73,3.3
LSP003202,CAM0035,2025-02-17,2025-02-17T23:35:00,MAIN,post-peak,30,610.76,590.76,16.36,9.66
LSP003203,CAM0037,2025-10-24,2025-10-24T10:58:00,MOVIES,daytime,40,638.31,657.57,8.02,5.27
LSP003204,CAM0037,2025-02-18,2025-02-18T20:47:00,CATCHUP,peak,20,674.99,676.73,23.06,15.61
LSP003205,CAM0028,2025-12-05,2025-12-05T20:30:00,MAIN,peak,30,58.6,60.7,29.77,1.81
LSP003206,CAM0014,2025-12-29,2025-12-29T12:53:00,CATCHUP,daytime,40,765.67,795.64,6.1,4.85
LSP003207,CAM0059,2025-12-26,2025-12-26T10:27:00,MAIN,daytime,20,772.13,791.45,6.45,5.1
LSP003208,CAM0013,2025-05-24,2025-05-24T20:10:00,EXTRA,peak,10,471.9,482.16,25.45,12.27
LSP003209,CAM0043,2025-01-27,2025-01-27T23:52:00,EXTRA,post-peak,30,704.59,728.77,17.97,13.1
LSP003210,CAM0034,2025-10-12,2025-10-12T16:09:00,MOVIES,daytime,30,455.68,441.32,10.14,4.47
LSP003211,CAM0058,2025-04-03,2025-04-03T23:50:00,EXTRA,post-peak,40,74.62,71.99,17.11,1.23
LSP003212,CAM0054,2025-07-09,2025-07-09T23:27:00,FACTUAL,post-peak,30,555.33,538.35,17.45,9.39
LSP003213,CAM0054,2025-11-26,2025-11-26T08:05:00,MAIN,breakfast,40,597.4,607.46,13.46,8.18
LSP003214,CAM0056,2025-12-14,2025-12-14T20:38:00,EXTRA,peak,20,94.47,95.1,31.69,3.01
LSP003215,CAM0050,2025-09-11,2025-09-11T20:58:00,EXTRA,peak,10,371.89,360.44,25.7,9.26
LSP003216,CAM0043,2025-06-24,2025-06-24T20:35:00,CATCHUP,peak,40,503.98,488.07,22.26,10.86
LSP003217,CAM0038,2025-12-27,2025-12-27T18:06:00,CATCHUP,pre-peak,60,353.42,366.62,21.59,7.92
LSP003218,CAM0023,2025-03-25,2025-03-25T10:09:00,MAIN,daytime,60,212.86,213.18,8.43,1.8
LSP003219,CAM0018,2025-02-22,2025-02-22T23:56:00,CATCHUP,post-peak,60,60.0,61.42,17.26,1.06
LSP003220,CAM0003,2025-10-05,2025-10-05T21:44:00,CATCHUP,peak,30,730.28,748.07,29.17,21.82
LSP003221,CAM0016,2025-05-20,2025-05-20T18:20:00,FACTUAL,pre-peak,30,474.53,486.69,18.12,8.82
LSP003222,CAM0044,2025-06-20,2025-06-20T21:58:00,CATCHUP,peak,10,360.48,373.3,25.41,9.49
LSP003223,CAM0026,2025-08-10,2025-08-10T20:14:00,CATCHUP,peak,40,459.79,462.42,22.53,10.42
LSP003224,CAM0017,2025-03-14,2025-03-14T20:17:00,MAIN,peak,30,157.31,151.22,30.06,4.55
LSP003225,CAM0030,2025-11-30,2025-11-30T18:27:00,EXTRA,pre-peak,30,685.98,692.96,20.88,14.47
LSP003226,CAM0026,2025-07-19,2025-07-19T20:56:00,CATCHUP,peak,60,309.05,245.32,33.14,8.13
LSP003227,CAM0019,2025-09-11,2025-09-11T10:40:00,MOVIES,daytime,10,402.06,408.89,11.34,4.64
LSP003228,CAM0021,2025-10-26,2025-10-26T23:08:00,MOVIES,post-peak,20,506.56,502.02,14.97,7.52
LSP003229,CAM0025,2025-07-18,2025-07-18T10:46:00,CATCHUP,daytime,30,376.54,370.77,9.13,3.39
LSP003230,CAM0018,2025-07-24,2025-07-24T21:38:00,MOVIES,peak,30,537.85,532.24,24.05,12.8
LSP003231,CAM0032,2025-09-09,2025-09-09T21:18:00,MAIN,peak,20,97.18,100.56,34.37,3.46
LSP003232,CAM0014,2025-02-14,2025-02-14T21:09:00,FACTUAL,peak,20,255.14,251.88,26.44,6.66
LSP003233,CAM0048,2025-07-19,2025-07-19T21:00:00,CATCHUP,peak,30,608.84,614.65,29.8,18.32
LSP003234,CAM0057,2025-02-02,2025-02-02T18:06:00,FACTUAL,pre-peak,60,92.42,88.78,21.6,1.92
LSP003235,CAM0047,2025-04-27,2025-04-27T16:49:00,MAIN,daytime,20,589.24,583.18,8.48,4.95
LSP003236,CAM0022,2025-11-10,2025-11-10T23:39:00,EXTRA,post-peak,30,547.91,531.55,19.74,10.49
LSP003237,CAM0008,2025-01-04,2025-01-04T20:56:00,EXTRA,peak,30,253.15,258.09,31.43,8.11
LSP003238,CAM0051,2025-05-22,2025-05-22T23:41:00,MAIN,post-peak,30,696.59,698.72,20.32,14.2
LSP003239,CAM0033,2025-04-24,2025-04-24T14:58:00,EXTRA,daytime,40,682.12,700.37,9.55,6.69
LSP003240,CAM0035,2025-03-19,2025-03-19T21:19:00,MAIN,peak,60,161.44,160.5,28.9,4.64
LSP003241,CAM0015,2025-02-17,2025-02-17T12:39:00,CATCHUP,daytime,60,561.09,542.27,6.65,3.61
LSP003242,CAM0001,2025-01-22,2025-01-22T21:36:00,MOVIES,peak,20,696.14,691.04,34.91,24.12
LSP003243,CAM0034,2025-11-12,2025-11-12T21:27:00,EXTRA,peak,40,299.37,298.21,25.67,7.66
LSP003244,CAM0056,2025-06-27,2025-06-27T21:26:00,EXTRA,peak,60,576.7,597.48,23.87,14.26
LSP003245,CAM0048,2025-09-10,2025-09-10T21:09:00,FACTUAL,peak,30,271.57,274.6,24.63,6.76
LSP003246,CAM0008,2025-02-04,2025-02-04T23:33:00,CATCHUP,post-peak,60,189.92,135.04,16.0,2.16
LSP003247,CAM0022,2025-07-07,2025-07-07T14:47:00,CATCHUP,daytime,20,433.09,416.01,7.57,3.15
LSP003248,CAM0026,2025-08-31,2025-08-31T18:58:00,MOVIES,pre-peak,40,83.2,83.51,22.95,1.92
LSP003249,CAM0021,2025-12-28,2025-12-28T21:32:00,MOVIES,peak,10,592.22,598.18,26.07,15.59
LSP003250,CAM0005,2025-12-17,2025-12-17T21:13:00,MOVIES,peak,30,319.93,316.64,31.75,10.05
LSP003251,CAM0009,2025-07-22,2025-07-22T10:42:00,MAIN,daytime,30,681.05,705.05,7.54,5.32
LSP003252,CAM0017,2025-04-23,2025-04-23T07:52:00,MAIN,breakfast,10,653.95,676.03,10.49,7.09
LSP003253,CAM0038,2025-11-02,2025-11-02T18:19:00,FACTUAL,pre-peak,40,396.02,386.67,18.69,7.23
LSP003254,CAM0051,2025-11-10,2025-11-10T21:06:00,MAIN,peak,40,688.47,706.02,33.53,23.67
LSP003255,CAM0051,2025-10-25,2025-10-25T23:10:00,CATCHUP,post-peak,30,681.5,659.27,20.0,13.19
LSP003256,CAM0048,2025-04-16,2025-04-16T21:19:00,EXTRA,peak,30,276.15,273.15,31.25,8.54
LSP003257,CAM0045,2025-07-02,2025-07-02T21:45:00,MOVIES,peak,40,101.61,101.66,32.89,3.34
LSP003258,CAM0031,2025-09-20,2025-09-20T18:45:00,EXTRA,pre-peak,10,324.77,324.75,20.55,6.67
LSP003259,CAM0030,2025-08-12,2025-08-12T23:14:00,CATCHUP,post-peak,20,418.28,430.58,21.62,9.31
LSP003260,CAM0014,2025-04-20,2025-04-20T10:10:00,EXTRA,daytime,20,703.21,706.4,11.58,8.18
LSP003261,CAM0029,2025-01-08,2025-01-08T14:13:00,MAIN,daytime,30,598.88,616.98,9.15,5.65
LSP003262,CAM0052,2025-07-22,2025-07-22T20:19:00,MOVIES,peak,30,592.29,568.9,22.23,12.65
LSP003263,CAM0026,2025-07-17,2025-07-17T18:48:00,FACTUAL,pre-peak,30,59.39,59.15,27.62,1.63
LSP003264,CAM0009,2025-03-24,2025-03-24T21:35:00,EXTRA,peak,10,699.09,709.57,29.0,20.58
LSP003265,CAM0008,2025-10-25,2025-10-25T21:13:00,CATCHUP,peak,30,698.91,697.83,32.27,22.52
LSP003266,CAM0049,2025-08-14,2025-08-14T10:16:00,EXTRA,daytime,30,204.49,211.14,10.33,2.18
LSP003267,CAM0024,2025-11-26,2025-11-26T20:53:00,MOVIES,peak,30,174.57,180.16,27.21,4.9
LSP003268,CAM0026,2025-01-17,2025-01-17T21:34:00,FACTUAL,peak,20,120.88,122.36,25.44,3.11
LSP003269,CAM0022,2025-09-24,2025-09-24T21:17:00,CATCHUP,peak,30,118.68,120.18,34.76,4.18
LSP003270,CAM0052,2025-08-10,2025-08-10T16:09:00,FACTUAL,daytime,20,138.76,141.53,8.81,1.25
LSP003271,CAM0044,2025-02-15,2025-02-15T20:45:00,MAIN,peak,30,469.33,459.02,26.89,12.34
LSP003272,CAM0041,2025-09-28,2025-09-28T10:44:00,MOVIES,daytime,40,303.54,300.18,11.91,3.58
LSP003273,CAM0036,2025-11-17,2025-11-17T21:36:00,FACTUAL,peak,20,104.94,105.56,24.57,2.59
LSP003274,CAM0007,2025-04-17,2025-04-17T21:26:00,EXTRA,peak,40,345.41,336.49,27.2,9.15
LSP003275,CAM0028,2025-09-24,2025-09-24T20:31:00,FACTUAL,peak,30,207.2,205.96,24.71,5.09
LSP003276,CAM0050,2025-06-08,2025-06-08T10:16:00,CATCHUP,daytime,10,488.62,500.9,9.33,4.67
LSP003277,CAM0036,2025-12-01,2025-12-01T20:19:00,EXTRA,peak,30,639.97,624.2,29.9,18.66
LSP003278,CAM0001,2025-12-14,2025-12-14T21:54:00,MOVIES,peak,10,322.49,233.02,23.07,5.38
LSP003279,CAM0040,2025-02-24,2025-02-24T16:33:00,MAIN,daytime,30,262.29,260.46,7.51,1.96
LSP003280,CAM0040,2025-03-22,2025-03-22T21:16:00,CATCHUP,peak,30,59.57,52.08,34.36,1.79
LSP003281,CAM0007,2025-07-16,2025-07-16T21:58:00,FACTUAL,peak,60,395.2,389.25,30.17,11.74
LSP003282,CAM0052,2025-12-04,2025-12-04T20:05:00,FACTUAL,peak,30,218.13,209.87,27.9,5.86
LSP003283,CAM0037,2025-07-15,2025-07-15T18:14:00,MOVIES,pre-peak,30,186.13,160.47,19.18,3.08
LSP003284,CAM0052,2025-04-03,2025-04-03T21:29:00,EXTRA,peak,30,279.16,269.27,28.62,7.71
LSP003285,CAM0025,2025-10-18,2025-10-18T20:10:00,FACTUAL,peak,30,515.34,522.12,31.79,16.6
LSP003286,CAM0024,2025-07-05,2025-07-05T23:28:00,CATCHUP,post-peak,20,167.72,167.28,14.95,2.5
LSP003287,CAM0044,2025-06-21,2025-06-21T16:39:00,MAIN,daytime,60,773.8,755.58,10.85,8.2
LSP003288,CAM0047,2025-07-31,2025-07-31T07:37:00,MOVIES,breakfast,30,305.25,309.84,14.07,4.36
LSP003289,CAM0044,2025-10-09,2025-10-09T18:04:00,MAIN,pre-peak,60,442.81,441.9,27.42,12.12
LSP003290,CAM0033,2025-07-13,2025-07-13T23:30:00,CATCHUP,post-peak,30,671.96,694.31,21.94,15.23
LSP003291,CAM0027,2025-05-21,2025-05-21T14:31:00,MAIN,daytime,20,337.01,334.2,8.96,2.99
LSP003292,CAM0028,2025-06-29,2025-06-29T20:51:00,FACTUAL,peak,40,301.08,306.89,27.01,8.29
LSP003293,CAM0017,2025-10-26,2025-10-26T20:28:00,MAIN,peak,30,315.19,321.2,25.58,8.22
LSP003294,CAM0029,2025-05-10,2025-05-10T21:41:00,MAIN,peak,40,528.89,540.51,25.14,13.59
LSP003295,CAM0032,2025-03-28,2025-03-28T20:00:00,CATCHUP,peak,40,254.67,255.16,27.18,6.94
LSP003296,CAM0057,2025-04-27,2025-04-27T20:16:00,FACTUAL,peak,10,227.77,225.03,29.2,6.57
LSP003297,CAM0003,2025-09-04,2025-09-04T20:23:00,EXTRA,peak,30,211.93,209.76,27.24,5.71
LSP003298,CAM0013,2025-04-06,2025-04-06T21:07:00,EXTRA,peak,30,500.63,510.26,22.56,11.51
LSP003299,CAM0059,2025-05-22,2025-05-22T21:01:00,MOVIES,peak,20,393.95,403.5,25.57,10.32
LSP003300,CAM0023,2025-01-01,2025-01-01T21:24:00,EXTRA,peak,20,658.1,675.92,26.08,17.63
LSP003301,CAM0003,2025-03-14,2025-03-14T18:33:00,EXTRA,pre-peak,60,449.72,447.27,20.02,8.95
LSP003302,CAM0019,2025-07-22,2025-07-22T18:41:00,MOVIES,pre-peak,30,568.74,589.39,21.94,12.93
LSP003303,CAM0028,2025-01-20,2025-01-20T14:54:00,EXTRA,daytime,30,197.42,199.3,7.59,1.51
LSP003304,CAM0022,2025-11-01,2025-11-01T10:03:00,CATCHUP,daytime,30,663.62,683.64,6.13,4.19
LSP003305,CAM0041,2025-09-08,2025-09-08T18:30:00,CATCHUP,pre-peak,10,561.55,544.25,20.99,11.42
LSP003306,CAM0034,2025-05-15,2025-05-15T20:29:00,MOVIES,peak,30,525.39,512.63,25.07,12.85
LSP003307,CAM0054,2025-01-12,2025-01-12T18:16:00,FACTUAL,pre-peak,20,717.08,725.99,20.7,15.03
LSP003308,CAM0031,2025-09-28,2025-09-28T20:54:00,FACTUAL,peak,10,759.38,769.63,31.99,24.62
LSP003309,CAM0044,2025-04-04,2025-04-04T18:11:00,MOVIES,pre-peak,10,594.65,593.24,22.33,13.25
LSP003310,CAM0031,2025-01-31,2025-01-31T20:40:00,CATCHUP,peak,40,756.75,762.79,25.11,19.15
LSP003311,CAM0047,2025-07-24,2025-07-24T23:55:00,EXTRA,post-peak,30,132.34,131.93,16.91,2.23
LSP003312,CAM0042,2025-10-29,2025-10-29T20:19:00,MAIN,peak,40,602.31,622.23,28.48,17.72
LSP003313,CAM0033,2025-08-17,2025-08-17T07:58:00,CATCHUP,breakfast,60,784.41,757.18,8.31,6.29
LSP003314,CAM0052,2025-07-27,2025-07-27T21:23:00,MAIN,peak,10,664.0,663.79,34.55,22.93
LSP003315,CAM0034,2025-04-15,2025-04-15T21:43:00,FACTUAL,peak,30,448.18,465.0,32.47,15.1
LSP003316,CAM0015,2025-05-11,2025-05-11T20:49:00,FACTUAL,peak,30,209.8,206.92,25.7,5.32
LSP003317,CAM0044,2025-01-04,2025-01-04T21:56:00,FACTUAL,peak,30,146.97,141.77,22.13,3.14
LSP003318,CAM0008,2025-08-20,2025-08-20T20:52:00,CATCHUP,peak,20,643.9,659.54,25.33,16.71
LSP003319,CAM0048,2025-02-12,2025-02-12T18:47:00,CATCHUP,pre-peak,30,609.58,598.22,20.61,12.33
LSP003320,CAM0018,2025-01-22,2025-01-22T20:42:00,CATCHUP,peak,30,797.39,767.02,34.95,26.81
LSP003321,CAM0041,2025-01-18,2025-01-18T18:56:00,FACTUAL,pre-peak,30,53.81,53.13,22.23,1.18
LSP003322,CAM0040,2025-01-28,2025-01-28T10:23:00,EXTRA,daytime,20,675.05,696.59,9.64,6.72
LSP003323,CAM0039,2025-12-04,2025-12-04T20:24:00,EXTRA,peak,20,66.0,68.07,33.83,2.3
LSP003324,CAM0023,2025-07-24,2025-07-24T16:00:00,EXTRA,daytime,10,380.13,368.49,8.12,2.99
LSP003325,CAM0052,2025-01-31,2025-01-31T21:43:00,MOVIES,peak,20,743.29,546.34,34.67,18.94
LSP003326,CAM0039,2025-07-02,2025-07-02T12:35:00,FACTUAL,daytime,10,66.49,64.25,11.68,0.75
LSP003327,CAM0009,2025-12-25,2025-12-25T07:44:00,MOVIES,breakfast,30,144.74,142.44,14.12,2.01
LSP003328,CAM0051,2025-12-21,2025-12-21T07:15:00,MAIN,breakfast,30,272.99,271.86,14.41,3.92
LSP003329,CAM0023,2025-08-16,2025-08-16T21:31:00,CATCHUP,peak,30,713.73,715.18,31.73,22.69
LSP003330,CAM0018,2025-06-18,2025-06-18T20:20:00,EXTRA,peak,30,672.4,650.06,24.04,15.63
LSP003331,CAM0010,2025-12-14,2025-12-14T12:32:00,EXTRA,daytime,30,748.85,754.05,11.21,8.45
LSP003332,CAM0007,2025-09-16,2025-09-16T16:55:00,FACTUAL,daytime,30,534.89,546.62,10.7,5.85
LSP003333,CAM0043,2025-02-10,2025-02-10T16:21:00,CATCHUP,daytime,10,232.76,225.76,8.54,1.93
LSP003334,CAM0047,2025-11-14,2025-11-14T16:19:00,FACTUAL,daytime,40,426.36,432.34,8.03,3.47
LSP003335,CAM0053,2025-12-29,2025-12-29T21:32:00,CATCHUP,peak,30,488.9,497.23,26.23,13.04
LSP003336,CAM0002,2025-09-19,2025-09-19T20:41:00,FACTUAL,peak,30,355.42,347.95,26.32,9.16
LSP003337,CAM0029,2025-07-31,2025-07-31T20:23:00,FACTUAL,peak,60,314.22,321.1,24.73,7.94
LSP003338,CAM0056,2025-06-20,2025-06-20T20:04:00,MAIN,peak,30,617.47,600.31,27.7,16.63
LSP003339,CAM0022,2025-06-03,2025-06-03T18:53:00,MOVIES,pre-peak,40,422.49,418.17,26.74,11.18
LSP003340,CAM0024,2025-05-26,2025-05-26T21:07:00,EXTRA,peak,20,435.74,428.37,29.63,12.69
LSP003341,CAM0052,2025-05-08,2025-05-08T20:30:00,CATCHUP,peak,10,62.77,61.69,26.3,1.62
LSP003342,CAM0024,2025-11-04,2025-11-04T23:35:00,FACTUAL,post-peak,30,565.99,583.94,21.38,12.48
LSP003343,CAM0055,2025-02-24,2025-02-24T18:08:00,EXTRA,pre-peak,40,472.73,478.74,22.89,10.96
LSP003344,CAM0010,2025-06-18,2025-06-18T18:14:00,FACTUAL,pre-peak,10,747.6,743.47,20.64,15.35
LSP003345,CAM0047,2025-01-11,2025-01-11T18:07:00,EXTRA,pre-peak,60,789.3,800.64,21.97,17.59
LSP003346,CAM0013,2025-02-02,2025-02-02T23:52:00,FACTUAL,post-peak,10,570.07,551.97,21.25,11.73
LSP003347,CAM0041,2025-01-26,2025-01-26T08:18:00,FACTUAL,breakfast,30,466.76,461.28,12.36,5.7
LSP003348,CAM0022,2025-07-06,2025-07-06T23:51:00,EXTRA,post-peak,10,367.97,381.8,15.72,6.0
LSP003349,CAM0024,2025-12-03,2025-12-03T20:55:00,MOVIES,peak,30,431.73,441.48,26.63,11.76
LSP003350,CAM0001,2025-06-04,2025-06-04T23:47:00,CATCHUP,post-peak,10,72.48,73.74,16.35,1.21
LSP003351,CAM0006,2025-08-31,2025-08-31T10:58:00,FACTUAL,daytime,40,403.66,392.64,9.75,3.83
LSP003352,CAM0038,2025-08-22,2025-08-22T20:14:00,MOVIES,peak,30,337.79,312.51,30.86,9.64
LSP003353,CAM0016,2025-02-05,2025-02-05T20:26:00,MAIN,peak,30,481.82,482.5,28.58,13.79
