broadcast_date,channel_id,start_time,end_time,programme_id,episode_id
2025-07-08,FACTUAL,2025-07-08T18:00:00,2025-07-08T19:00:00,P057,E00518
2025-07-08,FACTUAL,2025-07-08T20:00:00,2025-07-08T21:00:00,P056,E00510
2025-07-08,FACTUAL,2025-07-08T21:00:00,2025-07-08T22:00:00,P040,E00348
2025-07-08,FACTUAL,2025-07-08T22:00:00,2025-07-08T23:00:00,P009,E00098
2025-07-08,MOVIES,2025-07-08T09:00:00,2025-07-08T11:00:00,P034,E00310
2025-07-08,MOVIES,2025-07-08T12:00:00,2025-07-08T14:08:00,P032,E00308
2025-07-08,MOVIES,2025-07-08T15:00:00,2025-07-08T16:56:00,P033,E00309
2025-07-08,MOVIES,2025-07-08T18:00:00,2025-07-08T20:28:00,P034,E00310
2025-07-08,MOVIES,2025-07-08T21:00:00,2025-07-08T23:12:00,P033,E00309
2025-07-08,MOVIES,2025-07-08T23:00:00,2025-07-09T00:35:00,P033,E00309
2025-07-08,CATCHUP,2025-07-08T08:00:00,2025-07-08T09:00:00,P001,E00001
2025-07-08,CATCHUP,2025-07-08T10:00:00,2025-07-08T11:00:00,P003,E00016
2025-07-08,CATCHUP,2025-07-08T12:00:00,2025-07-08T13:00:00,P003,E00027
2025-07-08,CATCHUP,2025-07-08T14:00:00,2025-07-08T15:00:00,P062,E00560
2025-07-08,CATCHUP,2025-07-08T16:00:00,2025-07-08T17:00:00,P061,E00548
2025-07-08,CATCHUP,2025-07-08T18:00:00,2025-07-08T19:00:00,P013,E00134
2025-07-08,CATCHUP,2025-07-08T20:00:00,2025-07-08T21:00:00,P002,E00008
2025-07-08,CATCHUP,2025-07-08T21:00:00,2025-07-08T22:00:00,P012,E00130
2025-07-08,CATCHUP,2025-07-08T22:00:00,2025-07-08T23:00:00,P061,E00547
2025-07-09,MAIN,2025-07-09T06:00:00,2025-07-09T06:25:00,P050,E00444
2025-07-09,MAIN,2025-07-09T06:00:00,2025-07-09T06:30:00,P009,E00099
2025-07-09,MAIN,2025-07-09T07:00:00,2025-07-09T07:55:00,P016,E00158
2025-07-09,MAIN,2025-07-09T08:00:00,2025-07-09T08:25:00,P049,E00435
2025-07-09,MAIN,2025-07-09T09:00:00,2025-07-09T09:45:00,P052,E00466
2025-07-09,MAIN,2025-07-09T10:00:00,2025-07-09T10:45:00,P057,E00519
2025-07-09,MAIN,2025-07-09T12:00:00,2025-07-09T13:00:00,P005,E00053
2025-07-09,MAIN,2025-07-09T13:00:00,2025-07-09T13:30:00,P045,E00411
2025-07-09,MAIN,2025-07-09T14:00:00,2025-07-09T14:30:00,P044,E00402
2025-07-09,MAIN,2025-07-09T15:00:00,2025-07-09T15:30:00,P040,E00349
2025-07-09,MAIN,2025-07-09T16:00:00,2025-07-09T16:30:00,P040,E00343
2025-07-09,MAIN,2025-07-09T17:00:00,2025-07-09T17:55:00,P057,E00518
2025-07-09,MAIN,2025-07-09T19:00:00,2025-07-09T19:55:00,P051,E00459
2025-07-09,MAIN,2025-07-09T20:00:00,2025-07-09T21:00:00,P058,E00523
2025-07-09,MAIN,2025-07-09T21:00:00,2025-07-09T22:00:00,P007,E00079
2025-07-09,MAIN,2025-07-09T22:00:00,2025-07-09T22:55:00,P049,E00439
2025-07-09,MAIN,2025-07-09T23:00:00,2025-07-09T23:55:00,P023,E00214
2025-07-09,EXTRA,2025-07-09T07:00:00,2025-07-09T07:25:00,P025,E00249
2025-07-09,EXTRA,2025-07-09T07:00:00,2025-07-09T07:30:00,P026,E00255
2025-07-09,EXTRA,2025-07-09T08:00:00,2025-07-09T08:25:00,P025,E00250
2025-07-09,EXTRA,2025-07-09T09:00:00,2025-07-09T09:50:00,P025,E00248
2025-07-09,EXTRA,2025-07-09T10:00:00,2025-07-09T10:50:00,P043,E00391
2025-07-09,EXTRA,2025-07-09T12:00:00,2025-07-09T12:50:00,P027,E00256
2025-07-09,EXTRA,2025-07-09T13:00:00,2025-07-09T13:25:00,P027,E00260
2025-07-09,EXTRA,2025-07-09T14:00:00,2025-07-09T14:25:00,P029,E00299
2025-07-09,EXTRA,2025-07-09T15:00:00,2025-07-09T15:25:00,P030,E00304
2025-07-09,EXTRA,2025-07-09T16:00:00,2025-07-09T16:25:00,P045,E00410
2025-07-09,EXTRA,2025-07-09T17:00:00,2025-07-09T17:50:00,P044,E00403
2025-07-09,EXTRA,2025-07-09T18:00:00,2025-07-09T18:25:00,P025,E00249
2025-07-09,EXTRA,2025-07-09T19:00:00,2025-07-09T19:25:00,P030,E00304
2025-07-09,EXTRA,2025-07-09T20:00:00,2025-07-09T21:00:00,P043,E00378
2025-07-09,EXTRA,2025-07-09T21:00:00,2025-07-09T22:00:00,P045,E00408
2025-07-09,EXTRA,2025-07-09T22:00:00,2025-07-09T22:25:00,P042,E00369
2025-07-09,FACTUAL,2025-07-09T08:00:00,2025-07-09T09:00:00,P037,E00317
2025-07-09,FACTUAL,2025-07-09T09:00:00,2025-07-09T10:00:00,P038,E00329
2025-07-09,FACTUAL,2025-07-09T10:00:00,2025-07-09T11:00:00,P040,E00348
2025-07-09,FACTUAL,2025-07-09T12:00:00,2025-07-09T13:00:00,P057,E00522
2025-07-09,FACTUAL,2025-07-09T14:00:00,2025-07-09T15:00:00,P039,E00342
2025-07-09,FACTUAL,2025-07-09T16:00:00,2025-07-09T17:00:00,P057,E00518
2025-07-09,FACTUAL,2025-07-09T18:00:00,2025-07-09T19:00:00,P057,E00516
2025-07-09,FACTUAL,2025-07-09T20:00:00,2025-07-09T21:00:00,P057,E00521
2025-07-09,FACTUAL,2025-07-09T21:00:00,2025-07-09T22:00:00,P057,E00518
2025-07-09,FACTUAL,2025-07-09T22:00:00,2025-07-09T23:00:00,P037,E00319
2025-07-09,MOVIES,2025-07-09T09:00:00,2025-07-09T11:00:00,P031,E00307
2025-07-09,MOVIES,2025-07-09T12:00:00,2025-07-09T14:08:00,P031,E00307
2025-07-09,MOVIES,2025-07-09T15:00:00,2025-07-09T16:56:00,P031,E00307
2025-07-09,MOVIES,2025-07-09T18:00:00,2025-07-09T20:28:00,P032,E00308
2025-07-09,MOVIES,2025-07-09T21:00:00,2025-07-09T23:12:00,P035,E00311
2025-07-09,MOVIES,2025-07-09T23:00:00,2025-07-10T00:35:00,P033,E00309
2025-07-09,CATCHUP,2025-07-09T08:00:00,2025-07-09T09:00:00,P002,E00007
2025-07-09,CATCHUP,2025-07-09T10:00:00,2025-07-09T11:00:00,P012,E00125
2025-07-09,CATCHUP,2025-07-09T12:00:00,2025-07-09T13:00:00,P013,E00133
2025-07-09,CATCHUP,2025-07-09T14:00:00,2025-07-09T15:00:00,P062,E00558
2025-07-09,CATCHUP,2025-07-09T16:00:00,2025-07-09T17:00:00,P002,E00006
2025-07-09,CATCHUP,2025-07-09T18:00:00,2025-07-09T19:00:00,P013,E00140
2025-07-09,CATCHUP,2025-07-09T20:00:00,2025-07-09T21:00:00,P062,E00559
2025-07-09,CATCHUP,2025-07-09T21:00:00,2025-07-09T22:00:00,P003,E00023
2025-07-09,CATCHUP,2025-07-09T22:00:00,2025-07-09T23:00:00,P002,E00006
2025-07-10,MAIN,2025-07-10T06:00:00,2025-07-10T06:25:00,P052,E00463
2025-07-10,MAIN,2025-07-10T06:00:00,2025-07-10T06:30:00,P014,E00143
2025-07-10,MAIN,2025-07-10T07:00:00,2025-07-10T07:55:00,P055,E00499
2025-07-10,MAIN,2025-07-10T08:00:00,2025-07-10T08:25:00,P043,E00381
2025-07-10,MAIN,2025-07-10T09:00:00,2025-07-10T09:45:00,P058,E00524
2025-07-10,MAIN,2025-07-10T10:00:00,2025-07-10T10:45:00,P024,E00237
2025-07-10,MAIN,2025-07-10T12:00:00,2025-07-10T13:00:00,P013,E00138
2025-07-10,MAIN,2025-07-10T13:00:00,2025-07-10T13:30:00,P008,E00090
2025-07-10,MAIN,2025-07-10T14:00:00,2025-07-10T14:30:00,P049,E00440
2025-07-10,MAIN,2025-07-10T15:00:00,2025-07-10T15:30:00,P037,E00321
2025-07-10,MAIN,2025-07-10T16:00:00,2025-07-10T16:30:00,P047,E00424
2025-07-10,MAIN,2025-07-10T17:00:00,2025-07-10T17:55:00,P045,E00411
2025-07-10,MAIN,2025-07-10T19:00:00,2025-07-10T19:55:00,P046,E00416
2025-07-10,MAIN,2025-07-10T20:00:00,2025-07-10T21:00:00,P044,E00397
2025-07-10,MAIN,2025-07-10T21:00:00,2025-07-10T22:00:00,P023,E00220
2025-07-10,MAIN,2025-07-10T22:00:00,2025-07-10T22:55:00,P061,E00548
2025-07-10,MAIN,2025-07-10T23:00:00,2025-07-10T23:55:00,P046,E00414
2025-07-10,EXTRA,2025-07-10T07:00:00,2025-07-10T07:25:00,P025,E00250
2025-07-10,EXTRA,2025-07-10T07:00:00,2025-07-10T07:30:00,P042,E00377
2025-07-10,EXTRA,2025-07-10T08:00:00,2025-07-10T08:25:00,P007,E00074
2025-07-10,EXTRA,2025-07-10T09:00:00,2025-07-10T09:50:00,P025,E00246
2025-07-10,EXTRA,2025-07-10T10:00:00,2025-07-10T10:50:00,P043,E00381
2025-07-10,EXTRA,2025-07-10T12:00:00,2025-07-10T12:50:00,P029,E00295
2025-07-10,EXTRA,2025-07-10T13:00:00,2025-07-10T13:25:00,P027,E00258
2025-07-10,EXTRA,2025-07-10T14:00:00,2025-07-10T14:25:00,P043,E00382
2025-07-10,EXTRA,2025-07-10T15:00:00,2025-07-10T15:25:00,P006,E00063
2025-07-10,EXTRA,2025-07-10T16:00:00,2025-07-10T16:25:00,P044,E00405
2025-07-10,EXTRA,2025-07-10T17:00:00,2025-07-10T17:50:00,P028,E00288
2025-07-10,EXTRA,2025-07-10T18:00:00,2025-07-10T18:25:00,P044,E00402
2025-07-10,EXTRA,2025-07-10T19:00:00,2025-07-10T19:25:00,P028,E00285
2025-07-10,EXTRA,2025-07-10T20:00:00,2025-07-10T21:00:00,P025,E00249
2025-07-10,EXTRA,2025-07-10T21:00:00,2025-07-10T22:00:00,P030,E00304
2025-07-10,EXTRA,2025-07-10T22:00:00,2025-07-10T22:25:00,P006,E00059
2025-07-10,FACTUAL,2025-07-10T08:00:00,2025-07-10T09:00:00,P057,E00518
2025-07-10,FACTUAL,2025-07-10T09:00:00,2025-07-10T10:00:00,P038,E00326
2025-07-10,FACTUAL,2025-07-10T10:00:00,2025-07-10T11:00:00,P055,E00505
2025-07-10,FACTUAL,2025-07-10T12:00:00,2025-07-10T13:00:00,P009,E00095
2025-07-10,FACTUAL,2025-07-10T14:00:00,2025-07-10T15:00:00,P055,E00498
2025-07-10,FACTUAL,2025-07-10T16:00:00,2025-07-10T17:00:00,P057,E00517
2025-07-10,FACTUAL,2025-07-10T18:00:00,2025-07-10T19:00:00,P039,E00340
2025-07-10,FACTUAL,2025-07-10T20:00:00,2025-07-10T21:00:00,P058,E00526
2025-07-10,FACTUAL,2025-07-10T21:00:00,2025-07-10T22:00:00,P056,E00515
2025-07-10,FACTUAL,2025-07-10T22:00:00,2025-07-10T23:00:00,P056,E00515
2025-07-10,MOVIES,2025-07-10T09:00:00,2025-07-10T11:00:00,P034,E00310
2025-07-10,MOVIES,2025-07-10T12:00:00,2025-07-10T14:08:00,P031,E00307
2025-07-10,MOVIES,2025-07-10T15:00:00,2025-07-10T16:56:00,P032,E00308
2025-07-10,MOVIES,2025-07-10T18:00:00,2025-07-10T20:28:00,P031,E00307
2025-07-10,MOVIES,2025-07-10T21:00:00,2025-07-10T23:12:00,P032,E00308
2025-07-10,MOVIES,2025-07-10T23:00:00,2025-07-11T00:35:00,P032,E00308
2025-07-10,CATCHUP,2025-07-10T08:00:00,2025-07-10T09:00:00,P003,E00033
2025-07-10,CATCHUP,2025-07-10T10:00:00,2025-07-10T11:00:00,P012,E00126
2025-07-10,CATCHUP,2025-07-10T12:00:00,2025-07-10T13:00:00,P003,E00026
2025-07-10,CATCHUP,2025-07-10T14:00:00,2025-07-10T15:00:00,P061,E00550
2025-07-10,CATCHUP,2025-07-10T16:00:00,2025-07-10T17:00:00,P061,E00545
2025-07-10,CATCHUP,2025-07-10T18:00:00,2025-07-10T19:00:00,P012,E00127
2025-07-10,CATCHUP,2025-07-10T20:00:00,2025-07-10T21:00:00,P012,E00124
2025-07-10,CATCHUP,2025-07-10T21:00:00,2025-07-10T22:00:00,P003,E00011
2025-07-10,CATCHUP,2025-07-10T22:00:00,2025-07-10T23:00:00,P012,E00130
2025-07-11,MAIN,2025-07-11T06:00:00,2025-07-11T06:25:00,P029,E00299
2025-07-11,MAIN,2025-07-11T06:00:00,2025-07-11T06:30:00,P014,E00144
2025-07-11,MAIN,2025-07-11T07:00:00,2025-07-11T07:55:00,P007,E00079
2025-07-11,MAIN,2025-07-11T08:00:00,2025-07-11T08:25:00,P020,E00192
2025-07-11,MAIN,2025-07-11T09:00:00,2025-07-11T09:45:00,P029,E00295
2025-07-11,MAIN,2025-07-11T10:00:00,2025-07-11T10:45:00,P023,E00211
2025-07-11,MAIN,2025-07-11T12:00:00,2025-07-11T13:00:00,P029,E00292
2025-07-11,MAIN,2025-07-11T13:00:00,2025-07-11T13:30:00,P056,E00511
2025-07-11,MAIN,2025-07-11T14:00:00,2025-07-11T14:30:00,P014,E00147
2025-07-11,MAIN,2025-07-11T15:00:00,2025-07-11T15:30:00,P054,E00497
2025-07-11,MAIN,2025-07-11T16:00:00,2025-07-11T16:30:00,P051,E00450
2025-07-11,MAIN,2025-07-11T17:00:00,2025-07-11T17:55:00,P062,E00558
2025-07-11,MAIN,2025-07-11T19:00:00,2025-07-11T19:55:00,P011,E00118
2025-07-11,MAIN,2025-07-11T20:00:00,2025-07-11T21:00:00,P009,E00098
2025-07-11,MAIN,2025-07-11T21:00:00,2025-07-11T22:00:00,P059,E00528
2025-07-11,MAIN,2025-07-11T22:00:00,2025-07-11T22:55:00,P058,E00523
2025-07-11,MAIN,2025-07-11T23:00:00,2025-07-11T23:55:00,P043,E00389
2025-07-11,EXTRA,2025-07-11T07:00:00,2025-07-11T07:25:00,P006,E00061
2025-07-11,EXTRA,2025-07-11T07:00:00,2025-07-11T07:30:00,P007,E00077
2025-07-11,EXTRA,2025-07-11T08:00:00,2025-07-11T08:25:00,P043,E00387
2025-07-11,EXTRA,2025-07-11T09:00:00,2025-07-11T09:50:00,P042,E00372
2025-07-11,EXTRA,2025-07-11T10:00:00,2025-07-11T10:50:00,P042,E00376
2025-07-11,EXTRA,2025-07-11T12:00:00,2025-07-11T12:50:00,P006,E00071
2025-07-11,EXTRA,2025-07-11T13:00:00,2025-07-11T13:25:00,P025,E00245
2025-07-11,EXTRA,2025-07-11T14:00:00,2025-07-11T14:25:00,P028,E00283
2025-07-11,EXTRA,2025-07-11T15:00:00,2025-07-11T15:25:00,P026,E00253
2025-07-11,EXTRA,2025-07-11T16:00:00,2025-07-11T16:25:00,P025,E00246
2025-07-11,EXTRA,2025-07-11T17:00:00,2025-07-11T17:50:00,P030,E00304
2025-07-11,EXTRA,2025-07-11T18:00:00,2025-07-11T18:25:00,P029,E00293
2025-07-11,EXTRA,2025-07-11T19:00:00,2025-07-11T19:25:00,P030,E00305
2025-07-11,EXTRA,2025-07-11T20:00:00,2025-07-11T21:00:00,P029,E00301
2025-07-11,EXTRA,2025-07-11T21:00:00,2025-07-11T22:00:00,P044,E00403
2025-07-11,EXTRA,2025-07-11T22:00:00,2025-07-11T22:25:00,P028,E00288
2025-07-11,FACTUAL,2025-07-11T08:00:00,2025-07-11T09:00:00,P040,E00349
2025-07-11,FACTUAL,2025-07-11T09:00:00,2025-07-11T10:00:00,P056,E00515
2025-07-11,FACTUAL,2025-07-11T10:00:00,2025-07-11T11:00:00,P037,E00322
2025-07-11,FACTUAL,2025-07-11T12:00:00,2025-07-11T13:00:00,P037,E00320
2025-07-11,FACTUAL,2025-07-11T14:00:00,2025-07-11T15:00:00,P058,E00525
2025-07-11,FACTUAL,2025-07-11T16:00:00,2025-07-11T17:00:00,P055,E00505
2025-07-11,FACTUAL,2025-07-11T18:00:00,2025-07-11T19:00:00,P057,E00518
2025-07-11,FACTUAL,2025-07-11T20:00:00,2025-07-11T21:00:00,P009,E00095
2025-07-11,FACTUAL,2025-07-11T21:00:00,2025-07-11T22:00:00,P037,E00322
2025-07-11,FACTUAL,2025-07-11T22:00:00,2025-07-11T23:00:00,P057,E00521
2025-07-11,MOVIES,2025-07-11T09:00:00,2025-07-11T11:00:00,P033,E00309
2025-07-11,MOVIES,2025-07-11T12:00:00,2025-07-11T14:08:00,P035,E00311
2025-07-11,MOVIES,2025-07-11T15:00:00,2025-07-11T16:56:00,P032,E00308
2025-07-11,MOVIES,2025-07-11T18:00:00,2025-07-11T20:28:00,P032,E00308
2025-07-11,MOVIES,2025-07-11T21:00:00,2025-07-11T23:12:00,P033,E00309
2025-07-11,MOVIES,2025-07-11T23:00:00,2025-07-12T00:35:00,P033,E00309
2025-07-11,CATCHUP,2025-07-11T08:00:00,2025-07-11T09:00:00,P003,E00028
2025-07-11,CATCHUP,2025-07-11T10:00:00,2025-07-11T11:00:00,P062,E00559
2025-07-11,CATCHUP,2025-07-11T12:00:00,2025-07-11T13:00:00,P012,E00124
2025-07-11,CATCHUP,2025-07-11T14:00:00,2025-07-11T15:00:00,P013,E00131
2025-07-11,CATCHUP,2025-07-11T16:00:00,2025-07-11T17:00:00,P061,E00542
2025-07-11,CATCHUP,2025-07-11T18:00:00,2025-07-11T19:00:00,P013,E00138
2025-07-11,CATCHUP,2025-07-11T20:00:00,2025-07-11T21:00:00,P061,E00542
2025-07-11,CATCHUP,2025-07-11T21:00:00,2025-07-11T22:00:00,P012,E00121
2025-07-11,CATCHUP,2025-07-11T22:00:00,2025-07-11T23:00:00,P002,E00009
2025-07-12,MAIN,2025-07-12T06:00:00,2025-07-12T06:25:00,P001,E00004
2025-07-12,MAIN,2025-07-12T06:00:00,2025-07-12T06:30:00,P013,E00133
2025-07-12,MAIN,2025-07-12T07:00:00,2025-07-12T07:55:00,P048,E00429
2025-07-12,MAIN,2025-07-12T08:00:00,2025-07-12T08:25:00,P011,E00116
2025-07-12,MAIN,2025-07-12T09:00:00,2025-07-12T09:45:00,P006,E00067
2025-07-12,MAIN,2025-07-12T10:00:00,2025-07-12T10:45:00,P024,E00235
2025-07-12,MAIN,2025-07-12T12:00:00,2025-07-12T13:00:00,P006,E00062
2025-07-12,MAIN,2025-07-12T13:00:00,2025-07-12T13:30:00,P049,E00439
2025-07-12,MAIN,2025-07-12T14:00:00,2025-07-12T14:30:00,P011,E00114
2025-07-12,MAIN,2025-07-12T15:00:00,2025-07-12T15:30:00,P026,E00253
2025-07-12,MAIN,2025-07-12T16:00:00,2025-07-12T16:30:00,P053,E00484
2025-07-12,MAIN,2025-07-12T17:00:00,2025-07-12T17:55:00,P055,E00501
2025-07-12,MAIN,2025-07-12T19:00:00,2025-07-12T19:55:00,P028,E00290
2025-07-12,MAIN,2025-07-12T20:00:00,2025-07-12T21:00:00,P006,E00068
2025-07-12,MAIN,2025-07-12T21:00:00,2025-07-12T22:00:00,P007,E00072
2025-07-12,MAIN,2025-07-12T22:00:00,2025-07-12T22:55:00,P014,E00144
2025-07-12,MAIN,2025-07-12T23:00:00,2025-07-12T23:55:00,P005,E00048
2025-07-12,EXTRA,2025-07-12T07:00:00,2025-07-12T07:25:00,P007,E00079
2025-07-12,EXTRA,2025-07-12T07:00:00,2025-07-12T07:30:00,P006,E00067
2025-07-12,EXTRA,2025-07-12T08:00:00,2025-07-12T08:25:00,P045,E00408
2025-07-12,EXTRA,2025-07-12T09:00:00,2025-07-12T09:50:00,P026,E00253
2025-07-12,EXTRA,2025-07-12T10:00:00,2025-07-12T10:50:00,P027,E00269
2025-07-12,EXTRA,2025-07-12T12:00:00,2025-07-12T12:50:00,P044,E00407
2025-07-12,EXTRA,2025-07-12T13:00:00,2025-07-12T13:25:00,P028,E00285
2025-07-12,EXTRA,2025-07-12T14:00:00,2025-07-12T14:25:00,P027,E00259
2025-07-12,EXTRA,2025-07-12T15:00:00,2025-07-12T15:25:00,P044,E00397
2025-07-12,EXTRA,2025-07-12T16:00:00,2025-07-12T16:25:00,P030,E00303
2025-07-12,EXTRA,2025-07-12T17:00:00,2025-07-12T17:50:00,P027,E00261
2025-07-12,EXTRA,2025-07-12T18:00:00,2025-07-12T18:25:00,P043,E00387
2025-07-12,EXTRA,2025-07-12T19:00:00,2025-07-12T19:25:00,P028,E00282
2025-07-12,EXTRA,2025-07-12T20:00:00,2025-07-12T21:00:00,P028,E00290
2025-07-12,EXTRA,2025-07-12T21:00:00,2025-07-12T22:00:00,P025,E00246
2025-07-12,EXTRA,2025-07-12T22:00:00,2025-07-12T22:25:00,P027,E00264
2025-07-12,FACTUAL,2025-07-12T08:00:00,2025-07-12T09:00:00,P009,E00095
2025-07-12,FACTUAL,2025-07-12T09:00:00,2025-07-12T10:00:00,P009,E00097
2025-07-12,FACTUAL,2025-07-12T10:00:00,2025-07-12T11:00:00,P057,E00518
2025-07-12,FACTUAL,2025-07-12T12:00:00,2025-07-12T13:00:00,P039,E00336
2025-07-12,FACTUAL,2025-07-12T14:00:00,2025-07-12T15:00:00,P056,E00515
2025-07-12,FACTUAL,2025-07-12T16:00:00,2025-07-12T17:00:00,P039,E00335
2025-07-12,FACTUAL,2025-07-12T18:00:00,2025-07-12T19:00:00,P037,E00318
2025-07-12,FACTUAL,2025-07-12T20:00:00,2025-07-12T21:00:00,P037,E00321
2025-07-12,FACTUAL,2025-07-12T21:00:00,2025-07-12T22:00:00,P056,E00513
2025-07-12,FACTUAL,2025-07-12T22:00:00,2025-07-12T23:00:00,P056,E00513
2025-07-12,MOVIES,2025-07-12T09:00:00,2025-07-12T11:00:00,P032,E00308
2025-07-12,MOVIES,2025-07-12T12:00:00,2025-07-12T14:08:00,P033,E00309
2025-07-12,MOVIES,2025-07-12T15:00:00,2025-07-12T16:56:00,P032,E00308
2025-07-12,MOVIES,2025-07-12T18:00:00,2025-07-12T20:28:00,P031,E00307
2025-07-12,MOVIES,2025-07-12T21:00:00,2025-07-12T23:12:00,P032,E00308
2025-07-12,MOVIES,2025-07-12T23:00:00,2025-07-13T00:35:00,P034,E00310
2025-07-12,CATCHUP,2025-07-12T08:00:00,2025-07-12T09:00:00,P013,E00131
2025-07-12,CATCHUP,2025-07-12T10:00:00,2025-07-12T11:00:00,P012,E00122
2025-07-12,CATCHUP,2025-07-12T12:00:00,2025-07-12T13:00:00,P002,E00009
2025-07-12,CATCHUP,2025-07-12T14:00:00,2025-07-12T15:00:00,P061,E00544
2025-07-12,CATCHUP,2025-07-12T16:00:00,2025-07-12T17:00:00,P002,E00006
2025-07-12,CATCHUP,2025-07-12T18:00:00,2025-07-12T19:00:00,P003,E00010
2025-07-12,CATCHUP,2025-07-12T20:00:00,2025-07-12T21:00:00,P001,E00003
2025-07-12,CATCHUP,2025-07-12T21:00:00,2025-07-12T22:00:00,P062,E00558
2025-07-12,CATCHUP,2025-07-12T22:00:00,2025-07-12T23:00:00,P012,E00128
2025-07-13,MAIN,2025-07-13T06:00:00,2025-07-13T06:25:00,P027,E00261
2025-07-13,MAIN,2025-07-13T06:00:00,2025-07-13T06:30:00,P040,E00345
2025-07-13,MAIN,2025-07-13T07:00:00,2025-07-13T07:55:00,P055,E00505
2025-07-13,MAIN,2025-07-13T08:00:00,2025-07-13T08:25:00,P056,E00509
2025-07-13,MAIN,2025-07-13T09:00:00,2025-07-13T09:45:00,P002,E00006
2025-07-13,MAIN,2025-07-13T10:00:00,2025-07-13T10:45:00,P001,E00003
2025-07-13,MAIN,2025-07-13T12:00:00,2025-07-13T13:00:00,P014,E00141
2025-07-13,MAIN,2025-07-13T13:00:00,2025-07-13T13:30:00,P004,E00040
2025-07-13,MAIN,2025-07-13T14:00:00,2025-07-13T14:30:00,P038,E00328
2025-07-13,MAIN,2025-07-13T15:00:00,2025-07-13T15:30:00,P047,E00425
2025-07-13,MAIN,2025-07-13T16:00:00,2025-07-13T16:30:00,P028,E00282
2025-07-13,MAIN,2025-07-13T17:00:00,2025-07-13T17:55:00,P006,E00067
2025-07-13,MAIN,2025-07-13T19:00:00,2025-07-13T19:55:00,P040,E00345
2025-07-13,MAIN,2025-07-13T20:00:00,2025-07-13T21:00:00,P018,E00173
2025-07-13,MAIN,2025-07-13T21:00:00,2025-07-13T22:00:00,P020,E00192
2025-07-13,MAIN,2025-07-13T22:00:00,2025-07-13T22:55:00,P038,E00327
2025-07-13,MAIN,2025-07-13T23:00:00,2025-07-13T23:55:00,P058,E00524
2025-07-13,EXTRA,2025-07-13T07:00:00,2025-07-13T07:25:00,P006,E00062
2025-07-13,EXTRA,2025-07-13T07:00:00,2025-07-13T07:30:00,P044,E00405
2025-07-13,EXTRA,2025-07-13T08:00:00,2025-07-13T08:25:00,P025,E00250
2025-07-13,EXTRA,2025-07-13T09:00:00,2025-07-13T09:50:00,P025,E00250
2025-07-13,EXTRA,2025-07-13T10:00:00,2025-07-13T10:50:00,P027,E00260
2025-07-13,EXTRA,2025-07-13T12:00:00,2025-07-13T12:50:00,P030,E00306
2025-07-13,EXTRA,2025-07-13T13:00:00,2025-07-13T13:25:00,P030,E00304
2025-07-13,EXTRA,2025-07-13T14:00:00,2025-07-13T14:25:00,P026,E00252
2025-07-13,EXTRA,2025-07-13T15:00:00,2025-07-13T15:25:00,P027,E00262
2025-07-13,EXTRA,2025-07-13T16:00:00,2025-07-13T16:25:00,P027,E00263
2025-07-13,EXTRA,2025-07-13T17:00:00,2025-07-13T17:50:00,P007,E00073
2025-07-13,EXTRA,2025-07-13T18:00:00,2025-07-13T18:25:00,P042,E00373
2025-07-13,EXTRA,2025-07-13T19:00:00,2025-07-13T19:25:00,P030,E00304
2025-07-13,EXTRA,2025-07-13T20:00:00,2025-07-13T21:00:00,P027,E00256
2025-07-13,EXTRA,2025-07-13T21:00:00,2025-07-13T22:00:00,P030,E00304
2025-07-13,EXTRA,2025-07-13T22:00:00,2025-07-13T22:25:00,P030,E00303
2025-07-13,FACTUAL,2025-07-13T08:00:00,2025-07-13T09:00:00,P038,E00331
2025-07-13,FACTUAL,2025-07-13T09:00:00,2025-07-13T10:00:00,P055,E00506
2025-07-13,FACTUAL,2025-07-13T10:00:00,2025-07-13T11:00:00,P058,E00525
2025-07-13,FACTUAL,2025-07-13T12:00:00,2025-07-13T13:00:00,P038,E00329
2025-07-13,FACTUAL,2025-07-13T14:00:00,2025-07-13T15:00:00,P038,E00328
2025-07-13,FACTUAL,2025-07-13T16:00:00,2025-07-13T17:00:00,P037,E00323
2025-07-13,FACTUAL,2025-07-13T18:00:00,2025-07-13T19:00:00,P036,E00314
2025-07-13,FACTUAL,2025-07-13T20:00:00,2025-07-13T21:00:00,P056,E00512
2025-07-13,FACTUAL,2025-07-13T21:00:00,2025-07-13T22:00:00,P058,E00523
2025-07-13,FACTUAL,2025-07-13T22:00:00,2025-07-13T23:00:00,P040,E00344
2025-07-13,MOVIES,2025-07-13T09:00:00,2025-07-13T11:00:00,P034,E00310
2025-07-13,MOVIES,2025-07-13T12:00:00,2025-07-13T14:08:00,P035,E00311
2025-07-13,MOVIES,2025-07-13T15:00:00,2025-07-13T16:56:00,P031,E00307
2025-07-13,MOVIES,2025-07-13T18:00:00,2025-07-13T20:28:00,P035,E00311
2025-07-13,MOVIES,2025-07-13T21:00:00,2025-07-13T23:12:00,P033,E00309
2025-07-13,MOVIES,2025-07-13T23:00:00,2025-07-14T00:35:00,P033,E00309
2025-07-13,CATCHUP,2025-07-13T08:00:00,2025-07-13T09:00:00,P003,E00031
2025-07-13,CATCHUP,2025-07-13T10:00:00,2025-07-13T11:00:00,P013,E00132
2025-07-13,CATCHUP,2025-07-13T12:00:00,2025-07-13T13:00:00,P062,E00560
