event_id,event_timestamp,user_id,session_id,programme_id,episode_id,event_type,position_sec,platform
EV00017547,2025-05-14T12:56:32,U001141,S0000178,P009,E00103,complete,3600,ctv
EV00017548,2025-01-07T14:50:26,U002931,S0003802,P031,E00307,start,0,android
EV00017549,2025-01-07T15:19:26,U002931,S0003802,P031,E00307,25pct,1740,android
EV00017550,2025-01-07T15:48:26,U002931,S0003802,P031,E00307,50pct,3480,android
EV00017551,2025-01-07T16:17:26,U002931,S0003802,P031,E00307,75pct,5220,android
EV00017552,2025-01-07T16:46:26,U002931,S0003802,P031,E00307,complete,6960,android
EV00017553,2025-01-13T14:27:38,U001560,S0000406,P046,E00415,start,0,web
EV00017554,2025-01-13T14:42:38,U001560,S0000406,P046,E00415,25pct,900,web
EV00017555,2025-01-13T14:57:38,U001560,S0000406,P046,E00415,50pct,1800,web
EV00017556,2025-01-13T15:12:38,U001560,S0000406,P046,E00415,75pct,2700,web
EV00017557,2025-01-13T15:27:38,U001560,S0000406,P046,E00415,complete,3600,web
EV00017558,2025-09-22T17:52:09,U001062,S0004055,P021,E00199,start,0,android
EV00017559,2025-09-22T18:07:09,U001062,S0004055,P021,E00199,25pct,900,android
EV00017560,2025-09-22T18:22:09,U001062,S0004055,P021,E00199,50pct,1800,android
EV00017561,2025-09-22T18:37:09,U001062,S0004055,P021,E00199,75pct,2700,android
EV00017562,2025-09-22T18:52:09,U001062,S0004055,P021,E00199,complete,3600,android
EV00017563,2025-09-26T09:07:01,U000892,S0004012,P019,E00186,start,0,android
EV00017564,2025-09-26T09:22:01,U000892,S0004012,P019,E00186,25pct,900,android
EV00017565,2025-08-26T23:43:40,U000470,S0001750,P046,E00415,start,0,ctv
EV00017566,2025-08-26T23:58:40,U000470,S0001750,P046,E00415,25pct,900,ctv
EV00017567,2025-08-27T00:13:40,U000470,S0001750,P046,E00415,50pct,1800,ctv
EV00017568,2025-08-27T00:28:40,U000470,S0001750,P046,E00415,75pct,2700,ctv
EV00017569,2025-08-27T00:43:40,U000470,S0001750,P046,E00415,complete,3600,ctv
EV00017570,2025-02-09T19:06:13,U002590,S0002427,P013,E00139,start,0,web
EV00017571,2025-02-09T19:21:13,U002590,S0002427,P013,E00139,25pct,900,web
EV00017572,2025-02-09T19:36:13,U002590,S0002427,P013,E00139,50pct,1800,web
EV00017573,2025-02-09T19:51:13,U002590,S0002427,P013,E00139,75pct,2700,web
EV00017574,2025-02-09T20:06:13,U002590,S0002427,P013,E00139,complete,3600,web
EV00017575,2025-01-12T11:29:37,U003285,S0000958,P007,E00084,start,0,ctv
EV00017576,2025-01-12T11:37:07,U003285,S0000958,P007,E00084,25pct,450,ctv
EV00017577,2025-01-12T11:44:37,U003285,S0000958,P007,E00084,50pct,900,ctv
EV00017578,2025-01-12T11:52:07,U003285,S0000958,P007,E00084,75pct,1350,ctv
EV00017579,2025-01-12T11:59:37,U003285,S0000958,P007,E00084,complete,1800,ctv
EV00017580,2025-05-12T20:00:04,U001487,S0000455,P057,E00521,start,0,web
EV00017581,2025-05-12T20:15:04,U001487,S0000455,P057,E00521,25pct,900,web
EV00017582,2025-05-12T20:30:04,U001487,S0000455,P057,E00521,50pct,1800,web
EV00017583,2025-05-12T20:45:04,U001487,S0000455,P057,E00521,75pct,2700,web
EV00017584,2025-05-12T21:00:04,U001487,S0000455,P057,E00521,complete,3600,web
EV00017585,2025-09-02T15:32:41,U000713,S0002851,P017,E00169,start,0,ctv
EV00017586,2025-09-02T15:47:41,U000713,S0002851,P017,E00169,25pct,900,ctv
EV00017587,2025-09-02T16:02:41,U000713,S0002851,P017,E00169,50pct,1800,ctv
EV00017588,2025-09-02T16:17:41,U000713,S0002851,P017,E00169,75pct,2700,ctv
EV00017589,2025-09-02T16:32:41,U000713,S0002851,P017,E00169,complete,3600,ctv
EV00017590,2025-06-28T18:32:45,U000169,S0005193,P020,E00193,start,0,android
EV00017591,2025-06-28T18:47:45,U000169,S0005193,P020,E00193,25pct,900,android
EV00017592,2025-06-28T19:02:45,U000169,S0005193,P020,E00193,50pct,1800,android
EV00017593,2025-06-28T19:17:45,U000169,S0005193,P020,E00193,75pct,2700,android
EV00017594,2025-06-28T19:32:45,U000169,S0005193,P020,E00193,complete,3600,android
EV00017595,2025-06-25T21:04:32,U001813,S0003664,P037,E00317,start,0,android
EV00017596,2025-06-25T21:19:32,U001813,S0003664,P037,E00317,25pct,900,android
EV00017597,2025-09-19T11:48:16,U003014,S0000577,P012,E00126,start,0,web
EV00017598,2025-09-19T12:03:16,U003014,S0000577,P012,E00126,25pct,900,web
EV00017599,2025-09-19T12:18:16,U003014,S0000577,P012,E00126,50pct,1800,web
EV00017600,2025-09-19T12:33:16,U003014,S0000577,P012,E00126,75pct,2700,web
EV00017601,2025-09-19T12:48:16,U003014,S0000577,P012,E00126,complete,3600,web
EV00017602,2025-01-13T12:44:33,U003168,S0004681,P017,E00162,start,0,ctv
EV00017603,2025-01-13T12:59:33,U003168,S0004681,P017,E00162,25pct,900,ctv
EV00017604,2025-01-13T13:14:33,U003168,S0004681,P017,E00162,50pct,1800,ctv
EV00017605,2025-01-13T13:29:33,U003168,S0004681,P017,E00162,75pct,2700,ctv
EV00017606,2025-01-13T13:44:33,U003168,S0004681,P017,E00162,complete,3600,ctv
EV00017607,2025-05-23T07:07:22,U002322,S0001213,P029,E00297,start,0,web
EV00017608,2025-05-23T07:13:37,U002322,S0001213,P029,E00297,25pct,375,web
EV00017609,2025-04-12T08:02:41,U003040,S0000004,P044,E00400,start,0,ios
EV00017610,2025-04-12T08:08:56,U003040,S0000004,P044,E00400,25pct,375,ios
EV00017611,2025-04-12T08:15:11,U003040,S0000004,P044,E00400,50pct,750,ios
EV00017612,2025-04-12T08:21:26,U003040,S0000004,P044,E00400,75pct,1125,ios
EV00017613,2025-04-12T08:27:41,U003040,S0000004,P044,E00400,complete,1500,ios
EV00017614,2025-12-11T14:40:00,U002999,S0000163,P026,E00254,start,0,web
EV00017615,2025-12-11T14:46:15,U002999,S0000163,P026,E00254,25pct,375,web
EV00017616,2025-12-11T14:52:30,U002999,S0000163,P026,E00254,50pct,750,web
EV00017617,2025-12-11T14:58:45,U002999,S0000163,P026,E00254,75pct,1125,web
EV00017618,2025-12-11T15:05:00,U002999,S0000163,P026,E00254,complete,1500,web
EV00017619,2025-07-26T21:33:37,U001447,S0000538,P032,E00308,start,0,ios
EV00017620,2025-08-10T06:37:47,U003534,S0000169,P051,E00448,start,0,ctv
EV00017621,2025-08-10T06:45:17,U003534,S0000169,P051,E00448,25pct,450,ctv
EV00017622,2025-01-14T06:33:39,U003076,S0002967,P049,E00440,start,0,ios
EV00017623,2025-01-14T06:56:09,U003076,S0002967,P049,E00440,25pct,1350,ios
EV00017624,2025-01-14T07:18:39,U003076,S0002967,P049,E00440,50pct,2700,ios
EV00017625,2025-01-14T07:41:09,U003076,S0002967,P049,E00440,75pct,4050,ios
EV00017626,2025-01-14T08:03:39,U003076,S0002967,P049,E00440,complete,5400,ios
EV00017627,2025-11-20T22:32:38,U000368,S0004782,P061,E00542,start,0,ctv
EV00017628,2025-11-20T22:47:38,U000368,S0004782,P061,E00542,25pct,900,ctv
EV00017629,2025-11-20T23:02:38,U000368,S0004782,P061,E00542,50pct,1800,ctv
EV00017630,2025-11-20T23:17:38,U000368,S0004782,P061,E00542,75pct,2700,ctv
EV00017631,2025-11-20T23:32:38,U000368,S0004782,P061,E00542,complete,3600,ctv
EV00017632,2025-11-03T14:08:11,U002682,S0003935,P062,E00558,start,0,ctv
EV00017633,2025-12-29T23:59:25,U002277,S0001874,P009,E00100,start,0,ios
EV00017634,2025-12-30T00:14:25,U002277,S0001874,P009,E00100,25pct,900,ios
EV00017635,2025-01-28T20:03:00,U003333,S0005110,P010,E00112,start,0,ios
EV00017636,2025-01-28T20:09:15,U003333,S0005110,P010,E00112,25pct,375,ios
EV00017637,2025-01-28T20:15:30,U003333,S0005110,P010,E00112,50pct,750,ios
EV00017638,2025-01-28T20:21:45,U003333,S0005110,P010,E00112,75pct,1125,ios
EV00017639,2025-01-28T20:28:00,U003333,S0005110,P010,E00112,complete,1500,ios
EV00017640,2025-11-25T19:42:32,U002968,S0001965,P043,E00393,start,0,ios
EV00017641,2025-11-25T19:48:47,U002968,S0001965,P043,E00393,25pct,375,ios
EV00017642,2025-11-25T19:55:02,U002968,S0001965,P043,E00393,50pct,750,ios
EV00017643,2025-11-25T20:01:17,U002968,S0001965,P043,E00393,75pct,1125,ios
EV00017644,2025-11-25T20:07:32,U002968,S0001965,P043,E00393,complete,1500,ios
EV00017645,2025-04-06T17:00:52,U003333,S0000324,P026,E00251,start,0,web
EV00017646,2025-04-06T17:07:07,U003333,S0000324,P026,E00251,25pct,375,web
EV00017647,2025-04-06T17:13:22,U003333,S0000324,P026,E00251,50pct,750,web
EV00017648,2025-04-06T17:19:37,U003333,S0000324,P026,E00251,75pct,1125,web
EV00017649,2025-04-06T17:25:52,U003333,S0000324,P026,E00251,complete,1500,web
EV00017650,2025-02-07T16:11:23,U003760,S0005652,P062,E00556,start,0,ios
EV00017651,2025-02-07T16:26:23,U003760,S0005652,P062,E00556,25pct,900,ios
EV00017652,2025-02-07T16:41:23,U003760,S0005652,P062,E00556,50pct,1800,ios
EV00017653,2025-02-07T16:56:23,U003760,S0005652,P062,E00556,75pct,2700,ios
EV00017654,2025-02-07T17:11:23,U003760,S0005652,P062,E00556,complete,3600,ios
EV00017655,2025-08-05T09:55:55,U001866,S0002591,P036,E00313,start,0,ios
EV00017656,2025-08-05T10:10:55,U001866,S0002591,P036,E00313,25pct,900,ios
EV00017657,2025-02-09T17:01:08,U003326,S0000250,P032,E00308,start,0,android
EV00017658,2025-01-27T20:42:15,U002048,S0004927,P039,E00342,start,0,android
EV00017659,2025-01-27T20:57:15,U002048,S0004927,P039,E00342,25pct,900,android
EV00017660,2025-01-27T21:12:15,U002048,S0004927,P039,E00342,50pct,1800,android
EV00017661,2025-01-27T21:27:15,U002048,S0004927,P039,E00342,75pct,2700,android
EV00017662,2025-01-27T21:42:15,U002048,S0004927,P039,E00342,complete,3600,android
EV00017663,2025-11-06T11:44:31,U002957,S0003793,P006,E00061,start,0,ios
EV00017664,2025-11-06T11:52:01,U002957,S0003793,P006,E00061,25pct,450,ios
EV00017665,2025-11-06T11:59:31,U002957,S0003793,P006,E00061,50pct,900,ios
EV00017666,2025-11-06T12:07:01,U002957,S0003793,P006,E00061,75pct,1350,ios
EV00017667,2025-11-06T12:14:31,U002957,S0003793,P006,E00061,complete,1800,ios
EV00017668,2025-08-23T15:43:36,U000019,S0005392,P020,E00195,start,0,ios
EV00017669,2025-06-26T15:53:22,U000317,S0000718,P052,E00472,start,0,android
EV00017670,2025-06-26T16:08:22,U000317,S0000718,P052,E00472,25pct,900,android
EV00017671,2025-06-26T16:23:22,U000317,S0000718,P052,E00472,50pct,1800,android
EV00017672,2025-05-09T22:31:17,U003237,S0000248,P022,E00207,start,0,web
EV00017673,2025-05-09T22:46:17,U003237,S0000248,P022,E00207,25pct,900,web
EV00017674,2025-05-09T23:01:17,U003237,S0000248,P022,E00207,50pct,1800,web
EV00017675,2025-05-09T23:16:17,U003237,S0000248,P022,E00207,75pct,2700,web
EV00017676,2025-05-09T23:31:17,U003237,S0000248,P022,E00207,complete,3600,web
EV00017677,2025-08-24T10:39:00,U002099,S0000214,P040,E00347,start,0,ctv
EV00017678,2025-08-24T10:54:00,U002099,S0000214,P040,E00347,25pct,900,ctv
EV00017679,2025-08-24T11:09:00,U002099,S0000214,P040,E00347,50pct,1800,ctv
EV00017680,2025-06-19T22:27:14,U003395,S0001689,P043,E00378,start,0,ios
EV00017681,2025-06-19T22:33:29,U003395,S0001689,P043,E00378,25pct,375,ios
EV00017682,2025-06-19T22:39:44,U003395,S0001689,P043,E00378,50pct,750,ios
EV00017683,2025-06-19T22:45:59,U003395,S0001689,P043,E00378,75pct,1125,ios
EV00017684,2025-06-19T22:52:14,U003395,S0001689,P043,E00378,complete,1500,ios
EV00017685,2025-04-22T16:31:52,U002794,S0002109,P054,E00494,start,0,ctv
EV00017686,2025-04-22T16:38:07,U002794,S0002109,P054,E00494,25pct,375,ctv
EV00017687,2025-04-22T16:44:22,U002794,S0002109,P054,E00494,50pct,750,ctv
EV00017688,2025-04-22T16:50:37,U002794,S0002109,P054,E00494,75pct,1125,ctv
EV00017689,2025-04-22T16:56:52,U002794,S0002109,P054,E00494,complete,1500,ctv
EV00017690,2025-01-25T16:34:03,U001156,S0004645,P025,E00245,start,0,ctv
EV00017691,2025-01-25T16:41:33,U001156,S0004645,P025,E00245,25pct,450,ctv
EV00017692,2025-01-25T16:49:03,U001156,S0004645,P025,E00245,50pct,900,ctv
EV00017693,2025-01-25T16:56:33,U001156,S0004645,P025,E00245,75pct,1350,ctv
EV00017694,2025-01-25T17:04:03,U001156,S0004645,P025,E00245,complete,1800,ctv
EV00017695,2025-12-07T14:42:02,U002195,S0001280,P050,E00443,start,0,ios
EV00017696,2025-12-07T15:12:02,U002195,S0001280,P050,E00443,25pct,1800,ios
EV00017697,2025-11-04T20:29:53,U003577,S0002556,P055,E00500,start,0,ios
EV00017698,2025-11-04T20:44:53,U003577,S0002556,P055,E00500,25pct,900,ios
EV00017699,2025-11-04T20:59:53,U003577,S0002556,P055,E00500,50pct,1800,ios
EV00017700,2025-11-04T21:14:53,U003577,S0002556,P055,E00500,75pct,2700,ios
EV00017701,2025-11-04T21:29:53,U003577,S0002556,P055,E00500,complete,3600,ios
EV00017702,2025-09-25T15:48:41,U000740,S0003003,P008,E00089,start,0,android
EV00017703,2025-09-25T16:03:41,U000740,S0003003,P008,E00089,25pct,900,android
EV00017704,2025-09-25T16:18:41,U000740,S0003003,P008,E00089,50pct,1800,android
EV00017705,2025-09-25T16:33:41,U000740,S0003003,P008,E00089,75pct,2700,android
EV00017706,2025-09-25T16:48:41,U000740,S0003003,P008,E00089,complete,3600,android
EV00017707,2025-06-24T18:30:59,U000144,S0000352,P047,E00426,start,0,web
EV00017708,2025-09-05T22:57:21,U001768,S0005187,P032,E00308,start,0,android
EV00017709,2025-09-05T23:29:21,U001768,S0005187,P032,E00308,25pct,1920,android
EV00017710,2025-09-06T00:01:21,U001768,S0005187,P032,E00308,50pct,3840,android
EV00017711,2025-09-06T00:33:21,U001768,S0005187,P032,E00308,75pct,5760,android
EV00017712,2025-09-06T01:05:21,U001768,S0005187,P032,E00308,complete,7680,android
EV00017713,2025-05-31T17:28:16,U001318,S0000657,P032,E00308,start,0,web
EV00017714,2025-05-31T18:00:16,U001318,S0000657,P032,E00308,25pct,1920,web
EV00017715,2025-11-12T11:16:53,U002562,S0004122,P055,E00498,start,0,ctv
EV00017716,2025-11-12T11:31:53,U002562,S0004122,P055,E00498,25pct,900,ctv
EV00017717,2025-03-13T14:39:12,U003913,S0005692,P052,E00471,start,0,android
EV00017718,2025-03-13T14:54:12,U003913,S0005692,P052,E00471,25pct,900,android
EV00017719,2025-03-13T15:09:12,U003913,S0005692,P052,E00471,50pct,1800,android
EV00017720,2025-03-04T16:05:28,U001878,S0004176,P003,E00011,start,0,ctv
EV00017721,2025-03-04T16:12:58,U001878,S0004176,P003,E00011,25pct,450,ctv
EV00017722,2025-03-04T16:20:28,U001878,S0004176,P003,E00011,50pct,900,ctv
EV00017723,2025-03-04T16:27:58,U001878,S0004176,P003,E00011,75pct,1350,ctv
EV00017724,2025-03-04T16:35:28,U001878,S0004176,P003,E00011,complete,1800,ctv
EV00017725,2025-10-08T18:55:15,U003710,S0000077,P031,E00307,start,0,web
EV00017726,2025-10-08T19:24:15,U003710,S0000077,P031,E00307,25pct,1740,web
EV00017727,2025-04-25T21:54:33,U003341,S0003216,P046,E00417,start,0,web
EV00017728,2025-04-12T23:56:18,U001603,S0003402,P046,E00416,start,0,web
EV00017729,2025-04-13T00:11:18,U001603,S0003402,P046,E00416,25pct,900,web
EV00017730,2025-04-13T00:26:18,U001603,S0003402,P046,E00416,50pct,1800,web
EV00017731,2025-06-27T21:40:48,U001885,S0001908,P040,E00344,start,0,web
EV00017732,2025-06-27T21:55:48,U001885,S0001908,P040,E00344,25pct,900,web
EV00017733,2025-06-27T22:10:48,U001885,S0001908,P040,E00344,50pct,1800,web
EV00017734,2025-06-27T22:25:48,U001885,S0001908,P040,E00344,75pct,2700,web
EV00017735,2025-06-27T22:40:48,U001885,S0001908,P040,E00344,complete,3600,web
EV00017736,2025-10-15T22:31:38,U001956,S0002392,P051,E00456,start,0,ios
EV00017737,2025-10-15T22:39:08,U001956,S0002392,P051,E00456,25pct,450,ios
EV00017738,2025-10-15T22:46:38,U001956,S0002392,P051,E00456,50pct,900,ios
EV00017739,2025-10-15T22:54:08,U001956,S0002392,P051,E00456,75pct,1350,ios
EV00017740,2025-10-15T23:01:38,U001956,S0002392,P051,E00456,complete,1800,ios
EV00017741,2025-04-10T13:54:19,U001924,S0003300,P054,E00493,start,0,ios
EV00017742,2025-04-24T21:35:26,U000058,S0003816,P038,E00333,start,0,android
EV00017743,2025-04-24T21:50:26,U000058,S0003816,P038,E00333,25pct,900,android
EV00017744,2025-04-24T22:05:26,U000058,S0003816,P038,E00333,50pct,1800,android
EV00017745,2025-04-24T22:20:26,U000058,S0003816,P038,E00333,75pct,2700,android
EV00017746,2025-04-24T22:35:26,U000058,S0003816,P038,E00333,complete,3600,android
EV00017747,2025-06-22T13:54:56,U000008,S0005082,P021,E00200,start,0,android
EV00017748,2025-06-22T14:09:56,U000008,S0005082,P021,E00200,25pct,900,android
EV00017749,2025-06-22T14:24:56,U000008,S0005082,P021,E00200,50pct,1800,android
EV00017750,2025-06-22T14:39:56,U000008,S0005082,P021,E00200,75pct,2700,android
EV00017751,2025-06-22T14:54:56,U000008,S0005082,P021,E00200,complete,3600,android
EV00017752,2025-08-23T15:06:17,U000178,S0004257,P052,E00467,start,0,android
EV00017753,2025-08-23T15:21:17,U000178,S0004257,P052,E00467,25pct,900,android
EV00017754,2025-08-23T15:36:17,U000178,S0004257,P052,E00467,50pct,1800,android
EV00017755,2025-08-23T15:51:17,U000178,S0004257,P052,E00467,75pct,2700,android
EV00017756,2025-08-23T16:06:17,U000178,S0004257,P052,E00467,complete,3600,android
EV00017757,2025-04-25T13:33:39,U000713,S0001829,P055,E00499,start,0,android
EV00017758,2025-12-11T19:57:49,U001739,S0000520,P009,E00099,start,0,android
EV00017759,2025-12-11T20:12:49,U001739,S0000520,P009,E00099,25pct,900,android
EV00017760,2025-12-11T20:27:49,U001739,S0000520,P009,E00099,50pct,1800,android
EV00017761,2025-12-11T20:42:49,U001739,S0000520,P009,E00099,75pct,2700,android
EV00017762,2025-12-11T20:57:49,U001739,S0000520,P009,E00099,complete,3600,android
EV00017763,2025-12-26T18:20:55,U003624,S0003678,P052,E00464,start,0,ios
EV00017764,2025-12-26T18:35:55,U003624,S0003678,P052,E00464,25pct,900,ios
EV00017765,2025-12-26T18:50:55,U003624,S0003678,P052,E00464,50pct,1800,ios
EV00017766,2025-12-26T19:05:55,U003624,S0003678,P052,E00464,75pct,2700,ios
EV00017767,2025-12-29T15:19:10,U003848,S0003186,P062,E00559,start,0,ios
EV00017768,2025-12-29T15:34:10,U003848,S0003186,P062,E00559,25pct,900,ios
EV00017769,2025-12-29T15:49:10,U003848,S0003186,P062,E00559,50pct,1800,ios
EV00017770,2025-12-29T16:04:10,U003848,S0003186,P062,E00559,75pct,2700,ios
EV00017771,2025-12-29T16:19:10,U003848,S0003186,P062,E00559,complete,3600,ios
EV00017772,2025-02-06T14:43:49,U002784,S0003913,P034,E00310,start,0,ios
EV00017773,2025-02-06T15:16:49,U002784,S0003913,P034,E00310,25pct,1980,ios
EV00017774,2025-02-06T15:49:49,U002784,S0003913,P034,E00310,50pct,3960,ios
EV00017775,2025-02-06T16:22:49,U002784,S0003913,P034,E00310,75pct,5940,ios
EV00017776,2025-05-27T23:01:46,U000696,S0005618,P049,E00434,start,0,ctv
EV00017777,2025-05-27T23:24:16,U000696,S0005618,P049,E00434,25pct,1350,ctv
EV00017778,2025-05-27T23:46:46,U000696,S0005618,P049,E00434,50pct,2700,ctv
EV00017779,2025-05-28T00:09:16,U000696,S0005618,P049,E00434,75pct,4050,ctv
EV00017780,2025-05-07T14:29:27,U001413,S0004216,P055,E00502,start,0,web
EV00017781,2025-05-07T14:44:27,U001413,S0004216,P055,E00502,25pct,900,web
EV00017782,2025-05-07T14:59:27,U001413,S0004216,P055,E00502,50pct,1800,web
EV00017783,2025-05-07T15:14:27,U001413,S0004216,P055,E00502,75pct,2700,web
EV00017784,2025-06-25T06:59:18,U002104,S0001701,P021,E00196,start,0,ctv
EV00017785,2025-06-25T07:14:18,U002104,S0001701,P021,E00196,25pct,900,ctv
EV00017786,2025-06-25T07:29:18,U002104,S0001701,P021,E00196,50pct,1800,ctv
EV00017787,2025-06-25T07:44:18,U002104,S0001701,P021,E00196,75pct,2700,ctv
EV00017788,2025-06-25T07:59:18,U002104,S0001701,P021,E00196,complete,3600,ctv
EV00017789,2025-07-30T09:46:47,U002371,S0005967,P027,E00267,start,0,ios
EV00017790,2025-07-30T09:53:02,U002371,S0005967,P027,E00267,25pct,375,ios
EV00017791,2025-07-30T09:59:17,U002371,S0005967,P027,E00267,50pct,750,ios
EV00017792,2025-07-30T10:05:32,U002371,S0005967,P027,E00267,75pct,1125,ios
EV00017793,2025-07-30T10:11:47,U002371,S0005967,P027,E00267,complete,1500,ios
EV00017794,2025-02-17T10:02:21,U001454,S0005897,P051,E00451,start,0,android
EV00017795,2025-02-17T10:09:51,U001454,S0005897,P051,E00451,25pct,450,android
EV00017796,2025-02-17T10:17:21,U001454,S0005897,P051,E00451,50pct,900,android
EV00017797,2025-02-17T10:24:51,U001454,S0005897,P051,E00451,75pct,1350,android
EV00017798,2025-02-17T10:32:21,U001454,S0005897,P051,E00451,complete,1800,android
EV00017799,2025-07-20T18:22:44,U002459,S0002857,P015,E00153,start,0,ios
EV00017800,2025-07-20T18:37:44,U002459,S0002857,P015,E00153,25pct,900,ios
EV00017801,2025-07-20T18:52:44,U002459,S0002857,P015,E00153,50pct,1800,ios
EV00017802,2025-07-20T19:07:44,U002459,S0002857,P015,E00153,75pct,2700,ios
EV00017803,2025-01-14T15:22:59,U002078,S0003999,P002,E00008,start,0,ctv
EV00017804,2025-01-14T15:37:59,U002078,S0003999,P002,E00008,25pct,900,ctv
EV00017805,2025-01-27T16:20:36,U002888,S0001606,P001,E00005,start,0,ctv
EV00017806,2025-01-27T16:35:36,U002888,S0001606,P001,E00005,25pct,900,ctv
EV00017807,2025-01-27T16:50:36,U002888,S0001606,P001,E00005,50pct,1800,ctv
EV00017808,2025-01-27T17:05:36,U002888,S0001606,P001,E00005,75pct,2700,ctv
EV00017809,2025-01-27T17:20:36,U002888,S0001606,P001,E00005,complete,3600,ctv
EV00017810,2025-04-13T12:28:36,U000455,S0003422,P002,E00009,start,0,ctv
EV00017811,2025-04-13T12:43:36,U000455,S0003422,P002,E00009,25pct,900,ctv
EV00017812,2025-04-13T12:58:36,U000455,S0003422,P002,E00009,50pct,1800,ctv
EV00017813,2025-04-13T13:13:36,U000455,S0003422,P002,E00009,75pct,2700,ctv
EV00017814,2025-04-13T13:28:36,U000455,S0003422,P002,E00009,complete,3600,ctv
EV00017815,2025-12-08T14:34:30,U001243,S0001938,P028,E00287,start,0,android
EV00017816,2025-12-08T14:40:45,U001243,S0001938,P028,E00287,25pct,375,android
EV00017817,2025-12-08T14:47:00,U001243,S0001938,P028,E00287,50pct,750,android
EV00017818,2025-12-08T14:53:15,U001243,S0001938,P028,E00287,75pct,1125,android
EV00017819,2025-12-08T14:59:30,U001243,S0001938,P028,E00287,complete,1500,android
EV00017820,2025-05-23T23:12:26,U002202,S0002507,P002,E00007,start,0,ios
EV00017821,2025-05-23T23:27:26,U002202,S0002507,P002,E00007,25pct,900,ios
EV00017822,2025-05-23T23:42:26,U002202,S0002507,P002,E00007,50pct,1800,ios
EV00017823,2025-05-23T23:57:26,U002202,S0002507,P002,E00007,75pct,2700,ios
EV00017824,2025-05-24T00:12:26,U002202,S0002507,P002,E00007,complete,3600,ios
EV00017825,2025-11-20T15:22:51,U002547,S0004517,P042,E00373,start,0,ios
EV00017826,2025-11-20T15:29:06,U002547,S0004517,P042,E00373,25pct,375,ios
EV00017827,2025-11-20T15:35:21,U002547,S0004517,P042,E00373,50pct,750,ios
EV00017828,2025-11-20T15:41:36,U002547,S0004517,P042,E00373,75pct,1125,ios
EV00017829,2025-02-13T10:42:29,U000196,S0005455,P056,E00509,start,0,web
EV00017830,2025-02-13T10:57:29,U000196,S0005455,P056,E00509,25pct,900,web
EV00017831,2025-11-15T17:38:43,U002248,S0001856,P044,E00396,start,0,ios
EV00017832,2025-11-15T17:44:58,U002248,S0001856,P044,E00396,25pct,375,ios
EV00017833,2025-11-15T17:51:13,U002248,S0001856,P044,E00396,50pct,750,ios
EV00017834,2025-05-29T13:21:08,U000228,S0000727,P059,E00528,start,0,ios
EV00017835,2025-05-29T13:43:38,U000228,S0000727,P059,E00528,25pct,1350,ios
EV00017836,2025-05-29T14:06:08,U000228,S0000727,P059,E00528,50pct,2700,ios
EV00017837,2025-05-29T14:28:38,U000228,S0000727,P059,E00528,75pct,4050,ios
EV00017838,2025-05-29T14:51:08,U000228,S0000727,P059,E00528,complete,5400,ios
EV00017839,2025-12-10T12:21:32,U002434,S0005081,P026,E00254,start,0,android
EV00017840,2025-12-10T12:27:47,U002434,S0005081,P026,E00254,25pct,375,android
EV00017841,2025-12-10T12:34:02,U002434,S0005081,P026,E00254,50pct,750,android
EV00017842,2025-12-10T12:40:17,U002434,S0005081,P026,E00254,75pct,1125,android
EV00017843,2025-12-10T12:46:32,U002434,S0005081,P026,E00254,complete,1500,android
EV00017844,2025-09-02T09:56:56,U003438,S0002893,P009,E00102,start,0,ios
EV00017845,2025-09-02T10:11:56,U003438,S0002893,P009,E00102,25pct,900,ios
EV00017846,2025-09-21T18:03:21,U001931,S0003417,P055,E00499,start,0,web
EV00017847,2025-10-19T16:35:41,U000729,S0005646,P010,E00107,start,0,ios
EV00017848,2025-10-19T16:41:56,U000729,S0005646,P010,E00107,25pct,375,ios
EV00017849,2025-09-04T11:45:26,U001243,S0004221,P061,E00544,start,0,android
EV00017850,2025-09-04T12:00:26,U001243,S0004221,P061,E00544,25pct,900,android
EV00017851,2025-09-04T12:15:26,U001243,S0004221,P061,E00544,50pct,1800,android
EV00017852,2025-09-04T12:30:26,U001243,S0004221,P061,E00544,75pct,2700,android
EV00017853,2025-03-27T14:01:35,U002572,S0001243,P031,E00307,start,0,ctv
EV00017854,2025-03-27T14:30:35,U002572,S0001243,P031,E00307,25pct,1740,ctv
EV00017855,2025-07-03T15:19:05,U000740,S0002154,P057,E00521,start,0,ctv
EV00017856,2025-07-03T15:34:05,U000740,S0002154,P057,E00521,25pct,900,ctv
EV00017857,2025-07-03T15:49:05,U000740,S0002154,P057,E00521,50pct,1800,ctv
EV00017858,2025-07-03T16:04:05,U000740,S0002154,P057,E00521,75pct,2700,ctv
EV00017859,2025-07-03T16:19:05,U000740,S0002154,P057,E00521,complete,3600,ctv
EV00017860,2025-04-07T21:22:00,U003964,S0002014,P026,E00253,start,0,android
EV00017861,2025-04-07T21:28:15,U003964,S0002014,P026,E00253,25pct,375,android
EV00017862,2025-04-07T21:34:30,U003964,S0002014,P026,E00253,50pct,750,android
EV00017863,2025-04-07T21:40:45,U003964,S0002014,P026,E00253,75pct,1125,android
EV00017864,2025-04-07T21:47:00,U003964,S0002014,P026,E00253,complete,1500,android
EV00017865,2025-12-25T12:55:20,U003785,S0001987,P039,E00334,start,0,ios
EV00017866,2025-12-25T13:10:20,U003785,S0001987,P039,E00334,25pct,900,ios
