user_id,registration_date,demographic_id,is_active
U002619,2023-11-25,D013,True
U002620,2023-05-28,D003,True
U002621,2023-02-20,D003,True
U002622,2024-05-10,D007,True
U002623,2024-09-16,D013,True
U002624,2023-06-21,D011,True
U002625,2023-06-07,D011,True
U002626,2023-12-21,D009,True
U002627,2023-10-18,D001,True
U002628,2023-11-05,D007,True
U002629,2024-06-30,D006,True
U002630,2023-08-29,D001,True
U002631,2023-11-29,D007,True
U002632,2024-09-05,D006,True
U002633,2024-04-05,D014,True
U002634,2023-10-04,D013,True
U002635,2025-09-20,D004,True
U002636,2023-02-13,D015,True
U002637,2024-03-16,D002,True
U002638,2024-05-20,D004,True
U002639,2024-05-18,D001,True
U002640,2024-12-01,D014,True
U002641,2024-10-01,D010,True
U002642,2023-01-18,D015,True
U002643,2024-07-17,D011,True
U002644,2025-05-30,D005,True
U002645,2023-10-24,D004,True
U002646,2024-08-25,D015,True
U002647,2025-09-07,D006,True
U002648,2025-02-11,D007,True
U002649,2025-11-16,D010,True
U002650,2024-05-08,D007,True
U002651,2025-08-10,D006,True
U002652,2025-07-11,D007,True
U002653,2024-06-17,D011,True
U002654,2024-02-24,D015,True
U002655,2025-10-30,D002,True
U002656,2023-05-03,D006,True
U002657,2024-01-30,D013,True
U002658,2023-10-30,D016,True
U002659,2025-04-07,D008,True
U002660,2025-09-05,D013,True
U002661,2024-10-28,D014,True
U002662,2024-01-18,D015,True
U002663,2023-01-17,D007,True
U002664,2023-07-10,D003,True
U002665,2023-12-04,D004,True
U002666,2025-09-15,D010,True
U002667,2025-06-12,D008,True
U002668,2023-10-06,D016,True
U002669,2023-06-13,D016,True
U002670,2023-11-15,D016,True
U002671,2023-12-23,D007,True
U002672,2025-04-12,D005,True
U002673,2024-06-24,D013,True
U002674,2023-04-25,D007,True
U002675,2023-05-18,D003,True
U002676,2023-08-21,D016,True
U002677,2024-03-29,D011,True
U002678,2023-06-21,D004,True
U002679,2025-04-05,D001,True
U002680,2024-04-14,D011,True
U002681,2024-07-09,D001,True
U002682,2025-01-31,D009,True
U002683,2024-04-30,D007,True
U002684,2023-01-14,D005,True
U002685,2023-11-20,D015,True
U002686,2023-09-27,D009,True
U002687,2025-04-28,D008,True
U002688,2023-10-28,D013,True
U002689,2023-04-09,D009,True
U002690,2023-01-30,D014,True
U002691,2023-03-01,D013,True
U002692,2025-12-15,D016,True
U002693,2023-02-04,D014,True
U002694,2024-09-12,D003,True
U002695,2024-05-02,D004,True
U002696,2024-08-28,D011,True
U002697,2025-10-14,D010,True
U002698,2025-09-14,D010,True
U002699,2024-05-14,D009,True
U002700,2023-05-21,D009,True
U002701,2024-12-15,D015,True
U002702,2025-09-13,D015,True
U002703,2025-03-24,D012,True
U002704,2024-04-26,D009,True
U002705,2024-01-28,D005,True
U002706,2023-04-23,D014,True
U002707,2025-08-23,D002,True
U002708,2024-02-16,D009,True
U002709,2023-06-03,D006,True
U002710,2023-05-03,D009,True
U002711,2025-09-10,D015,True
U002712,2024-03-21,D003,True
U002713,2024-08-15,D004,True
U002714,2024-08-01,D013,True
U002715,2025-12-17,D008,True
U002716,2023-06-26,D006,True
U002717,2025-10-29,D008,True
U002718,2024-03-28,D014,True
U002719,2023-01-25,D004,True
U002720,2025-11-23,D012,True
U002721,2023-01-01,D016,True
U002722,2023-04-23,D015,True
U002723,2025-12-31,D016,True
U002724,2023-12-29,D001,True
U002725,2025-05-28,D007,True
U002726,2024-10-16,D006,True
U002727,2024-03-11,D013,True
U002728,2023-06-20,D016,True
U002729,2024-04-17,D013,True
U002730,2024-08-17,D003,True
U002731,2023-04-25,D016,True
U002732,2025-08-16,D013,True
U002733,2024-12-25,D014,True
U002734,2023-09-21,D015,True
U002735,2023-01-16,D014,True
U002736,2025-08-10,D013,True
U002737,2024-09-11,D008,True
U002738,2023-10-20,D007,True
U002739,2023-01-03,D004,True
U002740,2024-08-23,D001,True
U002741,2024-11-21,D005,True
U002742,2023-09-14,D005,True
U002743,2024-04-20,D014,True
U002744,2024-04-20,D001,True
U002745,2024-08-01,D013,True
U002746,2023-10-11,D012,True
U002747,2024-06-13,D016,True
U002748,2023-06-19,D001,True
U002749,2024-03-31,D008,True
U002750,2023-10-16,D010,True
U002751,2024-06-29,D008,True
U002752,2024-07-24,D011,True
U002753,2024-05-22,D004,True
U002754,2025-04-05,D004,True
U002755,2023-05-24,D013,True
U002756,2025-01-17,D002,True
U002757,2025-10-28,D003,True
U002758,2025-01-04,D008,True
U002759,2024-07-28,D006,True
U002760,2023-01-06,D001,True
U002761,2025-11-13,D006,True
U002762,2025-11-23,D012,True
U002763,2024-08-14,D013,True
U002764,2024-03-13,D001,True
U002765,2024-05-19,D012,True
U002766,2023-10-06,D014,True
U002767,2023-08-27,D002,True
U002768,2025-10-14,D003,True
U002769,2025-01-19,D007,True
U002770,2024-12-11,D003,True
U002771,2024-03-24,D005,True
U002772,2024-04-25,D001,True
U002773,2024-06-22,D004,True
U002774,2024-03-30,D015,True
U002775,2024-03-02,D009,True
U002776,2025-03-09,D015,True
U002777,2023-08-18,D014,True
U002778,2025-06-24,D006,True
U002779,2023-04-23,D015,True
U002780,2024-11-22,D008,True
U002781,2024-09-24,D008,True
U002782,2024-02-27,D014,True
U002783,2024-04-04,D005,True
U002784,2025-11-21,D003,True
U002785,2024-07-01,D009,True
U002786,2024-03-15,D015,True
U002787,2023-10-17,D013,True
U002788,2025-07-13,D014,True
U002789,2025-01-07,D012,True
U002790,2025-09-14,D014,True
U002791,2024-06-03,D003,True
U002792,2025-12-03,D007,True
U002793,2025-07-25,D010,True
U002794,2025-08-24,D016,True
U002795,2024-08-15,D006,True
U002796,2023-09-18,D012,True
U002797,2025-03-19,D007,True
U002798,2024-07-26,D014,True
U002799,2023-12-06,D012,True
U002800,2024-06-03,D014,True
U002801,2025-08-23,D005,True
U002802,2025-08-27,D008,True
U002803,2024-06-05,D014,True
U002804,2023-06-14,D006,True
U002805,2023-07-23,D009,True
U002806,2024-04-21,D002,True
U002807,2025-07-29,D006,True
U002808,2023-02-21,D004,True
U002809,2024-04-26,D007,True
U002810,2024-02-17,D007,True
U002811,2024-02-05,D009,True
U002812,2024-12-28,D011,True
U002813,2023-08-04,D005,True
U002814,2023-01-05,D014,True
U002815,2025-12-27,D016,True
U002816,2023-02-19,D003,True
U002817,2024-08-10,D010,True
U002818,2023-06-14,D011,True
U002819,2025-08-04,D008,True
U002820,2024-07-23,D002,True
U002821,2023-05-28,D009,True
U002822,2025-07-04,D011,True
U002823,2025-11-24,D012,True
U002824,2025-03-23,D009,True
U002825,2025-09-16,D012,True
U002826,2024-03-26,D009,True
U002827,2023-08-29,D012,True
U002828,2025-07-25,D005,True
U002829,2025-09-01,D013,True
U002830,2025-11-14,D014,True
U002831,2025-05-23,D004,True
U002832,2024-01-17,D015,True
U002833,2024-10-10,D015,True
U002834,2025-02-16,D011,True
U002835,2024-08-30,D001,True
U002836,2024-09-12,D004,True
U002837,2024-03-25,D009,True
U002838,2023-11-17,D010,True
U002839,2024-09-21,D009,True
U002840,2024-06-24,D005,True
U002841,2025-11-28,D011,True
U002842,2024-07-29,D001,True
U002843,2025-08-28,D006,True
U002844,2024-10-26,D004,True
U002845,2024-01-05,D002,True
U002846,2023-05-09,D016,True
U002847,2024-08-21,D001,True
U002848,2024-01-31,D007,True
U002849,2025-11-06,D002,True
U002850,2024-08-27,D009,True
U002851,2024-10-29,D006,True
U002852,2025-02-09,D013,True
U002853,2025-03-15,D001,True
U002854,2024-02-23,D012,True
U002855,2023-12-09,D012,True
U002856,2023-11-09,D005,True
U002857,2023-03-03,D010,True
U002858,2023-03-18,D012,True
U002859,2023-11-05,D012,True
U002860,2023-07-09,D008,True
U002861,2024-09-18,D008,True
U002862,2024-05-18,D007,True
U002863,2025-08-07,D001,True
U002864,2024-01-12,D003,True
U002865,2023-03-04,D012,True
U002866,2023-07-04,D015,True
U002867,2023-01-10,D006,True
U002868,2023-01-12,D001,True
U002869,2024-02-04,D016,True
U002870,2024-12-28,D008,True
U002871,2023-07-03,D007,True
U002872,2025-12-07,D003,True
U002873,2023-07-30,D012,True
U002874,2023-01-26,D010,True
U002875,2023-09-26,D001,True
U002876,2023-06-22,D010,True
U002877,2024-02-01,D014,True
U002878,2025-02-12,D011,True
U002879,2023-11-20,D015,True
U002880,2025-12-24,D007,True
U002881,2025-02-14,D015,True
U002882,2025-06-11,D015,True
U002883,2024-01-01,D015,True
U002884,2024-02-28,D002,True
U002885,2025-10-27,D005,True
U002886,2025-10-22,D016,True
U002887,2024-02-01,D005,True
U002888,2025-09-29,D009,True
U002889,2023-10-04,D002,True
U002890,2023-05-29,D010,True
U002891,2024-10-31,D001,True
U002892,2023-10-07,D009,True
U002893,2023-01-05,D009,True
U002894,2023-04-23,D016,True
U002895,2024-12-07,D006,True
U002896,2025-10-08,D005,True
U002897,2024-04-30,D009,True
U002898,2024-06-29,D001,True
U002899,2023-04-28,D008,True
U002900,2025-06-07,D016,True
U002901,2025-07-19,D001,True
U002902,2025-04-28,D003,True
U002903,2024-12-26,D002,True
U002904,2024-11-25,D013,True
U002905,2023-04-06,D006,True
U002906,2025-08-06,D013,True
U002907,2024-08-01,D005,True
U002908,2023-07-28,D003,True
U002909,2023-10-20,D014,True
U002910,2023-08-24,D009,True
U002911,2023-04-16,D003,True
U002912,2025-11-02,D016,True
U002913,2024-10-07,D012,True
U002914,2024-12-22,D015,True
U002915,2024-02-01,D014,True
U002916,2023-12-12,D005,True
U002917,2025-11-10,D008,True
U002918,2025-05-28,D007,True
U002919,2025-12-08,D001,True
U002920,2025-07-30,D013,True
U002921,2025-07-21,D008,True
U002922,2024-12-31,D003,True
U002923,2024-02-24,D006,True
U002924,2025-09-27,D002,True
U002925,2023-03-29,D010,True
U002926,2025-08-11,D013,True
U002927,2023-11-19,D009,True
U002928,2024-10-26,D002,True
U002929,2023-11-19,D001,True
U002930,2024-05-03,D005,True
U002931,2024-09-06,D004,True
U002932,2023-10-09,D016,True
U002933,2025-03-19,D007,True
U002934,2025-04-08,D010,True
U002935,2023-11-10,D009,True
U002936,2024-06-04,D016,True
U002937,2025-05-09,D002,True
U002938,2023-11-13,D002,True
U002939,2023-10-18,D002,True
U002940,2023-08-04,D015,True
U002941,2024-09-02,D016,True
U002942,2023-06-17,D006,True
U002943,2025-08-05,D009,True
U002944,2025-04-25,D004,True
U002945,2025-10-12,D002,True
U002946,2023-06-05,D006,True
U002947,2025-11-09,D009,True
U002948,2023-05-12,D002,True
U002949,2025-05-31,D004,True
U002950,2023-06-11,D002,True
U002951,2024-01-25,D013,True
U002952,2024-06-24,D015,True
U002953,2023-08-07,D011,True
U002954,2023-12-04,D015,True
U002955,2023-12-16,D015,True
U002956,2025-11-18,D008,True
U002957,2024-09-27,D013,True
U002958,2023-06-01,D011,True
U002959,2024-06-07,D016,True
U002960,2025-07-14,D001,True
U002961,2024-10-12,D016,True
U002962,2023-01-13,D010,True
U002963,2023-09-30,D011,True
U002964,2025-02-02,D007,True
U002965,2025-10-04,D001,True
U002966,2024-05-19,D011,True
U002967,2024-10-19,D007,True
U002968,2024-07-08,D007,True
U002969,2025-11-11,D009,True
U002970,2025-01-09,D001,True
U002971,2023-05-28,D002,True
U002972,2025-12-27,D001,True
U002973,2025-02-19,D013,True
U002974,2023-05-17,D012,True
U002975,2024-02-09,D009,True
U002976,2023-07-01,D012,True
U002977,2024-11-12,D014,True
U002978,2024-05-15,D003,True
U002979,2023-08-15,D007,True
U002980,2023-01-13,D005,True
U002981,2024-02-01,D003,True
U002982,2025-06-01,D016,True
U002983,2025-03-18,D007,True
U002984,2025-09-15,D007,True
U002985,2024-01-17,D006,True
U002986,2025-07-01,D016,True
U002987,2025-01-07,D013,True
U002988,2024-09-26,D008,True
U002989,2025-11-02,D002,True
U002990,2024-07-21,D001,True
U002991,2023-02-10,D014,True
U002992,2025-07-23,D004,True
U002993,2025-01-25,D012,True
U002994,2023-03-09,D001,True
U002995,2024-04-21,D010,True
U002996,2024-09-13,D002,True
U002997,2023-10-09,D011,True
U002998,2023-05-25,D016,True
U002999,2025-04-16,D003,True
U003000,2025-06-10,D005,True
U003001,2023-07-04,D004,True
U003002,2023-09-25,D004,True
U003003,2025-12-30,D004,True
U003004,2023-06-16,D014,True
U003005,2023-08-06,D008,True
U003006,2023-12-10,D005,True
U003007,2025-07-10,D011,True
U003008,2025-02-23,D014,True
U003009,2023-04-15,D007,True
U003010,2023-06-21,D004,True
U003011,2025-08-05,D001,True
U003012,2023-06-20,D001,True
U003013,2023-10-15,D014,True
U003014,2023-01-19,D014,True
U003015,2024-06-18,D014,True
U003016,2024-04-11,D004,True
U003017,2024-05-15,D016,True
U003018,2024-09-06,D012,True
U003019,2024-04-04,D014,True
U003020,2024-02-13,D007,True
U003021,2023-05-21,D010,True
U003022,2024-12-16,D011,True
U003023,2025-01-12,D011,True
U003024,2023-06-05,D015,True
U003025,2023-11-15,D016,True
U003026,2023-04-19,D008,True
U003027,2023-11-27,D003,True
U003028,2023-10-29,D013,True
U003029,2025-10-23,D008,True
U003030,2025-02-05,D008,True
U003031,2023-04-23,D001,True
U003032,2025-06-10,D009,True
U003033,2025-11-27,D012,True
U003034,2025-08-27,D015,True
U003035,2025-07-27,D012,True
U003036,2025-06-15,D013,True
U003037,2024-10-02,D005,True
U003038,2024-09-30,D002,True
U003039,2024-04-12,D016,True
U003040,2023-03-31,D005,True
U003041,2024-02-11,D014,True
U003042,2025-07-30,D003,True
U003043,2023-12-22,D012,True
U003044,2024-09-17,D008,True
U003045,2023-03-03,D010,True
U003046,2025-06-27,D013,True
U003047,2025-04-18,D001,True
U003048,2023-07-26,D006,True
U003049,2023-02-23,D003,True
U003050,2024-03-14,D014,True
U003051,2023-10-09,D002,True
U003052,2024-12-01,D001,True
U003053,2023-01-01,D002,True
U003054,2024-01-12,D003,True
U003055,2023-01-27,D007,True
U003056,2024-07-11,D007,True
U003057,2024-06-18,D007,True
U003058,2023-09-19,D008,True
U003059,2024-03-13,D014,True
U003060,2023-01-16,D002,True
U003061,2023-01-27,D016,True
U003062,2023-07-08,D008,True
U003063,2024-05-28,D016,True
U003064,2025-03-10,D010,True
U003065,2024-07-16,D004,True
U003066,2023-08-15,D015,True
U003067,2023-10-30,D005,True
U003068,2025-06-21,D016,True
U003069,2024-05-16,D008,True
U003070,2025-11-19,D014,True
U003071,2024-05-25,D016,True
U003072,2024-04-23,D005,True
U003073,2024-11-15,D005,True
U003074,2023-10-23,D008,True
U003075,2024-04-22,D016,True
U003076,2025-11-12,D006,True
U003077,2024-02-13,D004,True
U003078,2023-08-23,D006,True
U003079,2025-10-10,D010,True
U003080,2024-01-18,D009,True
U003081,2023-01-19,D005,True
U003082,2023-11-19,D005,True
U003083,2023-07-18,D016,True
U003084,2024-11-05,D008,True
U003085,2025-06-05,D006,True
U003086,2024-02-09,D004,True
U003087,2025-04-08,D015,True
U003088,2023-10-18,D013,True
U003089,2024-10-01,D009,True
U003090,2025-12-17,D009,True
U003091,2025-06-01,D015,True
U003092,2024-08-02,D009,True
U003093,2023-05-19,D014,True
U003094,2024-02-02,D006,True
U003095,2025-04-11,D010,True
U003096,2023-10-02,D013,True
U003097,2023-02-09,D011,True
U003098,2025-05-10,D014,True
U003099,2025-01-01,D003,True
U003100,2023-04-30,D012,True
U003101,2025-08-06,D015,True
U003102,2025-06-01,D008,True
U003103,2023-12-02,D005,True
U003104,2024-05-02,D011,True
U003105,2024-07-16,D015,True
U003106,2025-11-02,D011,True
U003107,2025-12-17,D001,True
U003108,2024-01-06,D015,True
U003109,2024-07-17,D011,True
U003110,2023-01-18,D002,True
U003111,2023-04-14,D014,True
U003112,2023-08-25,D010,True
U003113,2023-01-01,D015,True
U003114,2023-02-05,D010,True
U003115,2025-05-10,D008,True
U003116,2024-08-07,D004,True
U003117,2024-12-30,D015,True
U003118,2023-07-23,D002,True
U003119,2023-03-23,D008,True
U003120,2024-11-24,D012,True
U003121,2024-05-24,D006,True
U003122,2025-04-14,D009,True
U003123,2023-12-20,D005,True
U003124,2024-05-23,D004,True
U003125,2023-10-31,D001,True
U003126,2024-12-09,D012,True
U003127,2024-08-10,D010,True
U003128,2025-05-25,D016,True
U003129,2023-08-16,D012,True
U003130,2024-04-03,D014,True
U003131,2025-05-27,D009,True
U003132,2025-06-12,D004,True
U003133,2025-05-22,D002,True
U003134,2025-06-10,D010,True
U003135,2023-05-29,D008,True
U003136,2025-07-22,D006,True
U003137,2023-02-28,D008,True
U003138,2024-03-30,D009,True
U003139,2024-06-03,D001,True
U003140,2025-06-12,D005,True
U003141,2023-06-06,D016,True
U003142,2025-08-03,D005,True
U003143,2023-07-09,D016,True
U003144,2025-05-30,D011,True
U003145,2023-11-04,D011,True
U003146,2024-11-28,D001,True
U003147,2025-06-18,D015,True
U003148,2024-06-02,D009,True
U003149,2023-04-08,D009,True
U003150,2025-12-03,D001,True
U003151,2024-12-03,D001,True
U003152,2025-02-07,D006,True
U003153,2025-10-01,D013,True
U003154,2024-07-14,D004,True
U003155,2023-10-27,D011,True
U003156,2024-05-05,D002,True
U003157,2025-02-18,D008,True
U003158,2023-05-25,D014,True
U003159,2024-08-03,D011,True
U003160,2025-04-16,D014,True
U003161,2024-03-18,D015,True
U003162,2025-04-10,D001,True
U003163,2025-01-20,D008,True
U003164,2023-11-04,D011,True
U003165,2023-08-25,D006,True
U003166,2023-09-06,D002,True
U003167,2025-12-04,D001,True
U003168,2023-12-15,D001,True
U003169,2025-04-29,D001,True
U003170,2025-12-17,D008,True
U003171,2025-12-31,D001,True
U003172,2024-02-20,D007,True
U003173,2023-06-11,D005,True
U003174,2023-10-10,D016,True
U003175,2025-02-06,D005,True
U003176,2025-09-18,D007,True
U003177,2025-12-11,D015,True
U003178,2025-08-09,D002,True
U003179,2025-08-25,D014,True
U003180,2025-01-17,D006,True
U003181,2024-11-07,D015,True
U003182,2023-11-17,D013,True
U003183,2025-01-23,D004,True
U003184,2023-12-12,D009,True
U003185,2025-08-12,D012,True
U003186,2025-08-15,D002,True
U003187,2023-07-03,D001,True
U003188,2025-04-16,D015,True
U003189,2025-04-01,D006,True
U003190,2024-04-09,D005,True
U003191,2023-09-16,D007,True
U003192,2024-02-20,D008,True
U003193,2024-04-13,D006,True
U003194,2023-10-24,D007,True
U003195,2023-04-08,D009,True
U003196,2024-03-08,D012,True
U003197,2025-07-03,D002,True
U003198,2025-03-18,D008,True
U003199,2024-08-27,D012,True
U003200,2023-12-19,D012,True
U003201,2023-06-13,D005,True
U003202,2023-02-10,D008,True
U003203,2024-07-12,D013,True
U003204,2024-10-16,D004,True
U003205,2023-07-25,D003,True
U003206,2025-11-07,D012,True
U003207,2024-03-14,D016,True
U003208,2023-12-14,D007,True
U003209,2025-11-24,D005,True
U003210,2023-09-15,D003,True
U003211,2024-06-23,D002,True
U003212,2024-05-01,D003,True
U003213,2023-08-07,D015,True
U003214,2024-02-29,D006,True
U003215,2025-10-06,D006,True
U003216,2023-05-26,D004,True
U003217,2024-06-17,D011,True
U003218,2024-07-10,D003,True
U003219,2025-08-08,D004,True
U003220,2023-05-07,D006,True
U003221,2023-02-14,D009,True
U003222,2024-02-10,D010,True
U003223,2023-04-16,D009,True
U003224,2024-07-22,D002,True
U003225,2025-10-02,D006,True
U003226,2023-08-23,D006,True
U003227,2023-02-07,D013,True
U003228,2024-01-22,D001,True
U003229,2023-03-27,D006,True
U003230,2025-11-18,D002,True
U003231,2025-11-15,D012,True
U003232,2023-06-10,D001,True
U003233,2025-07-20,D016,True
U003234,2024-05-26,D007,True
U003235,2024-03-12,D015,True
U003236,2024-03-13,D005,True
U003237,2025-04-12,D011,True
U003238,2024-01-27,D012,True
U003239,2023-08-21,D001,True
U003240,2024-06-30,D014,True
U003241,2025-12-04,D001,True
U003242,2025-06-02,D011,True
U003243,2025-05-18,D005,True
U003244,2024-10-25,D013,True
U003245,2025-02-22,D009,True
U003246,2024-12-13,D010,True
U003247,2024-05-26,D016,True
U003248,2025-10-16,D001,True
U003249,2025-03-29,D012,True
U003250,2025-05-08,D002,True
U003251,2023-10-18,D015,True
U003252,2025-03-22,D010,True
U003253,2024-06-28,D014,True
U003254,2025-09-19,D012,True
U003255,2023-05-08,D016,True
U003256,2025-02-08,D010,True
U003257,2023-01-06,D016,True
U003258,2023-04-14,D010,True
U003259,2023-06-07,D013,True
U003260,2024-08-21,D002,True
U003261,2023-01-08,D007,True
U003262,2024-02-18,D015,True
U003263,2025-04-05,D001,True
U003264,2025-06-21,D002,True
U003265,2025-10-17,D014,True
U003266,2024-08-07,D009,True
U003267,2023-06-03,D010,True
U003268,2025-07-20,D001,True
U003269,2024-07-09,D005,True
U003270,2025-09-29,D005,True
U003271,2025-02-13,D007,True
U003272,2025-11-30,D011,True
U003273,2023-04-30,D012,True
U003274,2023-06-10,D008,True
U003275,2024-10-18,D014,True
U003276,2024-12-13,D016,True
U003277,2023-11-18,D012,True
U003278,2023-06-25,D012,True
U003279,2023-12-31,D012,True
U003280,2025-03-22,D011,True
U003281,2023-02-23,D014,True
U003282,2024-03-08,D013,True
U003283,2023-12-25,D001,True
U003284,2023-08-12,D013,True
U003285,2024-07-02,D016,True
U003286,2023-01-21,D006,True
U003287,2023-10-03,D010,True
U003288,2023-02-21,D016,True
U003289,2025-05-17,D008,True
U003290,2025-09-30,D002,True
U003291,2025-09-12,D006,True
U003292,2024-01-28,D012,True
U003293,2024-07-15,D013,True
U003294,2024-07-07,D011,True
U003295,2024-08-08,D008,True
U003296,2024-05-25,D015,True
U003297,2023-02-22,D012,True
U003298,2025-03-27,D009,True
U003299,2023-02-24,D010,True
U003300,2024-05-21,D015,True
U003301,2025-12-19,D010,True
U003302,2025-05-03,D010,True
U003303,2023-12-01,D002,True
U003304,2024-02-27,D013,True
U003305,2024-10-23,D007,True
U003306,2023-04-19,D002,True
U003307,2023-08-09,D011,True
U003308,2025-05-29,D003,True
U003309,2023-01-26,D004,True
U003310,2023-10-17,D004,True
U003311,2024-11-21,D015,True
U003312,2023-12-17,D012,True
U003313,2024-03-04,D009,True
U003314,2025-01-31,D006,True
U003315,2023-01-22,D004,True
U003316,2024-12-05,D008,True
U003317,2025-02-24,D010,True
U003318,2025-07-28,D015,True
U003319,2023-05-30,D003,True
U003320,2025-07-19,D001,True
U003321,2025-05-24,D013,True
U003322,2023-07-11,D015,True
U003323,2024-05-07,D007,True
U003324,2023-11-16,D002,True
U003325,2024-07-09,D001,True
U003326,2023-02-01,D011,True
U003327,2025-02-17,D015,True
U003328,2025-06-11,D009,True
U003329,2024-09-30,D014,True
U003330,2024-06-24,D016,True
U003331,2024-08-01,D007,True
U003332,2024-04-14,D016,True
U003333,2023-10-24,D007,True
U003334,2023-03-02,D014,True
U003335,2025-07-18,D013,True
U003336,2025-06-29,D016,True
U003337,2023-06-05,D013,True
U003338,2024-04-12,D011,True
U003339,2023-01-24,D002,True
U003340,2024-05-11,D007,True
U003341,2025-07-18,D014,True
U003342,2024-03-20,D006,True
U003343,2025-08-16,D015,True
U003344,2025-10-18,D001,True
U003345,2024-03-14,D007,True
U003346,2025-08-21,D005,True
U003347,2023-08-25,D001,True
U003348,2023-12-04,D011,True
U003349,2023-04-03,D010,True
U003350,2025-08-26,D005,True
U003351,2023-01-08,D010,True
U003352,2024-02-12,D012,True
U003353,2023-07-11,D014,True
U003354,2024-03-14,D012,True
U003355,2025-06-22,D006,True
U003356,2023-09-02,D003,True
U003357,2024-09-22,D002,True
U003358,2023-03-22,D008,True
U003359,2023-06-22,D007,True
U003360,2025-05-22,D008,True
U003361,2024-01-18,D010,True
U003362,2025-05-22,D006,True
U003363,2024-09-04,D009,True
U003364,2024-02-29,D006,True
U003365,2024-11-13,D006,True
U003366,2023-12-05,D002,True
U003367,2024-12-26,D010,True
U003368,2024-01-20,D011,True
U003369,2023-03-14,D003,True
U003370,2025-06-06,D013,True
U003371,2024-12-30,D015,True
U003372,2024-06-27,D007,True
U003373,2024-02-19,D004,True
U003374,2024-05-31,D005,True
U003375,2023-02-12,D014,True
U003376,2024-11-15,D005,True
U003377,2023-03-22,D002,True
U003378,2025-02-19,D007,True
U003379,2025-06-10,D015,True
U003380,2024-07-24,D002,True
U003381,2025-04-10,D003,True
U003382,2025-10-01,D013,True
U003383,2025-12-26,D016,True
U003384,2023-10-29,D008,True
U003385,2024-05-03,D009,True
U003386,2024-11-01,D007,True
U003387,2024-06-06,D014,True
U003388,2025-12-27,D006,True
U003389,2023-11-24,D007,True
U003390,2024-08-15,D012,True
U003391,2023-10-08,D009,True
U003392,2025-08-02,D013,True
U003393,2024-12-29,D016,True
U003394,2025-10-15,D006,True
U003395,2024-02-23,D005,True
U003396,2025-06-21,D012,True
U003397,2025-07-04,D009,True
U003398,2024-09-21,D012,True
U003399,2025-06-19,D016,True
U003400,2025-04-08,D007,True
U003401,2023-11-12,D012,True
U003402,2025-10-03,D009,True
U003403,2024-04-02,D012,True
U003404,2025-01-18,D013,True
U003405,2025-09-17,D005,True
U003406,2024-08-15,D011,True
U003407,2024-05-22,D016,True
U003408,2025-02-20,D006,True
U003409,2024-07-24,D002,True
U003410,2024-03-17,D012,True
U003411,2024-09-02,D002,True
U003412,2023-09-23,D003,True
U003413,2025-05-08,D008,True
U003414,2025-11-27,D001,True
U003415,2024-07-04,D012,True
U003416,2023-01-09,D005,True
U003417,2023-05-07,D012,True
U003418,2025-01-27,D007,True
U003419,2024-07-01,D002,True
U003420,2023-02-28,D016,True
U003421,2025-10-19,D012,True
U003422,2023-08-27,D008,True
U003423,2024-10-09,D011,True
U003424,2023-12-13,D012,True
U003425,2023-10-01,D008,True
U003426,2023-02-23,D012,True
U003427,2025-08-24,D005,True
U003428,2024-07-16,D007,True
U003429,2023-07-17,D010,True
U003430,2023-01-11,D013,True
U003431,2025-10-06,D002,True
U003432,2024-01-24,D012,True
U003433,2023-04-06,D007,True
U003434,2024-11-12,D001,True
U003435,2023-06-02,D005,True
U003436,2023-09-22,D013,True
U003437,2025-12-30,D010,True
U003438,2025-12-11,D010,True
U003439,2024-08-03,D015,True
U003440,2023-12-04,D001,True
U003441,2025-06-04,D015,True
U003442,2024-03-27,D001,True
U003443,2024-02-18,D014,True
U003444,2023-10-21,D012,True
U003445,2024-03-10,D002,True
U003446,2023-10-09,D011,True
U003447,2023-01-01,D013,True
U003448,2023-03-20,D005,True
U003449,2025-01-30,D007,True
U003450,2025-01-19,D010,True
U003451,2024-12-24,D002,True
U003452,2024-08-02,D008,True
U003453,2025-11-24,D002,True
U003454,2023-10-06,D008,True
U003455,2025-08-22,D004,True
U003456,2025-10-16,D014,True
U003457,2023-05-15,D004,True
U003458,2024-08-14,D013,True
U003459,2024-08-23,D011,True
U003460,2025-07-24,D003,True
U003461,2024-04-24,D005,True
U003462,2025-09-21,D005,True
U003463,2023-10-09,D004,True
U003464,2025-04-02,D005,True
U003465,2024-10-15,D006,True
U003466,2023-09-11,D004,True
U003467,2024-06-27,D001,True
U003468,2025-04-06,D010,True
U003469,2024-02-25,D010,True
U003470,2025-03-27,D005,True
U003471,2024-07-14,D005,True
U003472,2025-01-16,D010,True
U003473,2024-08-27,D001,True
U003474,2025-03-02,D008,True
U003475,2025-04-06,D002,True
U003476,2025-12-01,D001,True
U003477,2025-06-17,D007,True
U003478,2025-04-10,D015,True
U003479,2023-01-18,D006,True
U003480,2025-02-05,D009,True
U003481,2024-09-05,D011,True
U003482,2025-08-28,D016,True
U003483,2025-06-18,D008,True
U003484,2024-02-13,D008,True
U003485,2025-02-03,D011,True
U003486,2023-11-13,D004,True
U003487,2023-04-14,D014,True
U003488,2024-12-20,D009,True
U003489,2023-02-02,D009,True
U003490,2023-09-18,D016,True
U003491,2023-11-23,D010,True
